"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.840907848E1,-4.843305349E-1,2.641820431E0,-2.488260269E-1,2.697351599E0
1.841914928E1,-1.528572142E-1,1.921346664E0,-5.286760330E-1,1.998608686E0
1.842918957E1,4.597677290E-1,-2.383827209E0,1.578073502E-1,2.432883410E0
1.843926037E1,-6.768800020E-1,-1.551031351E0,-6.731891632E-2,1.693634148E0
1.844933117E1,-2.695445716E-1,6.976179481E-1,-1.512899399E-1,7.630293071E-1
1.845940197E1,4.088763893E-1,-6.972271204E-2,3.467178345E-1,5.406056002E-1
1.846950329E1,1.105690300E-1,1.189905167E0,5.396366119E-2,1.196249093E0
1.847957409E1,2.052522302E-1,9.147553444E-1,-1.700172424E-1,9.527915201E-1
1.848961437E1,-4.878113270E-1,-2.594282150E0,1.799192429E-1,2.645870499E0
1.849968517E1,-3.650842607E-1,-6.181037426E-1,-9.050464630E-2,7.235536228E-1
1.850975597E1,3.778525293E-1,2.268308878E0,-1.927890778E-1,2.307631974E0
1.851982677E1,-3.397047520E-2,2.078709126E0,3.465309143E-1,2.107669162E0
1.853090466E1,2.252159715E-1,-2.087055206E0,1.232118607E-1,2.102784542E0
1.853999889E1,3.849166036E-1,-1.706199408E0,6.124019623E-2,1.750150728E0
1.855003918E1,-1.161783338E0,8.947672844E-1,2.910804749E-2,1.466695706E0
1.856010998E1,5.438881516E-1,-2.916775346E-1,-3.319358826E-2,6.180549490E-1
1.857018078E1,9.834265709E-1,1.298775673E0,1.200904846E-1,1.633513940E0
1.858028210E1,-8.516767025E-1,8.487327099E-1,1.131963730E-1,1.207689462E0
1.859035290E1,5.468256474E-1,-2.595607519E0,-3.234100342E-2,2.652780169E0
1.860039318E1,-3.340946138E-1,-4.967226386E-1,1.559829712E-2,5.988287715E-1
1.861046398E1,-1.273857057E-1,1.883990884E0,-2.053632736E-1,1.899426977E0
1.862053478E1,8.830428123E-1,2.003444195E0,-1.624965668E-2,2.189478774E0
1.863063610E1,-3.579850495E-1,-1.679575682E0,2.591171265E-1,1.736741043E0
1.864070690E1,-3.880631924E-2,-2.058690071E0,-9.667968750E-2,2.061324259E0
1.865074718E1,-6.875362992E-2,9.069681168E-1,-2.404127121E-1,9.408063024E-1
1.866081798E1,-2.695568204E-1,3.860864043E-1,2.235288620E-1,5.212377031E-1
1.867088879E1,6.860201359E-1,2.586523294E-1,6.043434143E-2,7.356473095E-1
1.868099011E1,-1.104342639E-1,1.227287889E0,-5.961132050E-2,1.233687480E0
1.869106090E1,-5.950867534E-1,-1.714138031E0,-1.444139481E-1,1.820234277E0
1.870110119E1,3.157773018E-1,-1.936456680E0,1.508598328E-1,1.967825823E0
1.871117199E1,1.895363629E-1,2.345488071E0,-1.191701889E-1,2.356149371E0
1.872124279E1,-1.616255641E-1,2.871943712E0,2.829170227E-2,2.876627179E0
1.873225964E1,4.779009521E-1,-1.323742986E0,1.795263290E-1,1.418772186E0
1.874141491E1,5.468130112E-3,-2.534016371E0,1.249399185E-1,2.537100481E0
1.875145519E1,-8.221097589E-1,6.413327456E-1,-5.041151047E-1,1.158146875E0
1.876155651E1,4.683650732E-1,-2.693618536E-1,2.770128250E-1,6.071719322E-1
1.877159679E1,2.762819529E-1,8.950856328E-1,7.337188721E-2,9.396240958E-1
1.878166760E1,-2.108474672E-1,1.735464811E0,2.927207947E-2,1.748471224E0
1.879173840E1,-7.999160886E-2,-2.174123526E0,1.660041809E-1,2.181918686E0
1.880183971E1,-3.874621391E-1,-2.048419476E0,-1.363468170E-1,2.089195949E0
1.881188000E1,2.196783125E-1,1.781904936E0,-2.180166245E-1,1.808583703E0
1.882195080E1,2.604639530E-2,2.887815237E0,1.288881302E-1,2.890807397E0
1.883205212E1,-2.907408178E-1,-1.720332503E-1,1.575737000E-1,3.727668618E-1
1.884212292E1,5.943726897E-1,-2.691305399E0,-2.357482910E-2,2.756258228E0
1.885216320E1,-8.094475269E-1,-1.373445392E-1,-4.567384720E-1,9.395099005E-1
1.886226452E1,-4.063810110E-1,2.890292406E-1,-9.841060638E-2,5.082991988E-1
1.887230480E1,9.963796139E-1,2.082401514E-1,4.395046234E-1,1.108738296E0
1.888228405E1,-5.336648226E-1,1.699281096E0,-6.811046600E-2,1.782412248E0
1.889247692E1,6.330391765E-2,-6.572954655E-1,-3.447360992E-1,7.449078420E-1
1.890254772E1,3.862604499E-2,-2.357290030E0,1.822881699E-1,2.364643151E0
1.891261852E1,-4.787696898E-1,1.411010027E0,-1.211805344E-1,1.494942953E0
1.892265881E1,3.356598616E-1,1.664274931E0,1.767539978E-2,1.697878384E0
1.893355358E1,1.520417929E-1,1.533895731E-2,2.959671021E-1,3.330893512E-1
1.894280041E1,-4.337713122E-2,-2.468524456E0,2.399158478E-2,2.469022106E0
1.895287121E1,7.245808840E-3,3.534253836E-1,-2.898216248E-1,4.571198723E-1
1.896297253E1,-4.402501583E-1,7.617143989E-1,2.527179718E-1,9.153662658E-1
1.897301281E1,6.129985452E-1,-1.414139867E-1,3.658199310E-2,6.301613874E-1
1.898308361E1,1.570114493E-2,1.758208990E0,5.155849457E-2,1.759034865E0
1.899315441E1,-5.483669043E-1,-1.860512018E0,1.586227417E-1,1.946117264E0
1.900322521E1,6.166929007E-1,-2.352216005E0,2.950763702E-2,2.431892467E0
1.901329601E1,-5.652874708E-2,1.198364735E0,-1.132249832E-1,1.205028395E0
1.902336681E1,-3.566688001E-1,3.057369947E0,-9.036445618E-2,3.079430039E0
1.903346813E1,4.536907077E-1,9.448333979E-1,1.018476486E-1,1.053051923E0
1.904353893E1,1.689347029E-1,-3.062788725E0,3.287467957E-1,3.085010237E0
1.905357922E1,-4.980347455E-1,-1.014868975E0,-4.089374542E-1,1.202176146E0
1.906365002E1,2.516494989E-1,7.368229628E-1,1.919717789E-1,8.019281219E-1
1.907372082E1,2.270655036E-1,2.192969918E-1,3.533706665E-1,4.738361969E-1
1.908379162E1,2.628916204E-1,1.417208195E0,-2.659378052E-1,1.465712792E0
1.909386242E1,-6.241321564E-3,1.473858953E-1,1.024436951E-2,1.478732678E-1
1.910393322E1,-6.083561778E-1,-2.672993660E0,-1.145000458E-1,2.743738801E0
1.911403454E1,2.427842915E-1,7.129591703E-1,-2.356615067E-1,7.891712973E-1
1.912407482E1,1.078400016E-2,2.222487926E0,2.472229004E-1,2.236221823E0
1.913500011E1,2.777072787E-2,6.162762046E-1,1.793918610E-1,6.424554564E-1
1.914421642E1,9.335228205E-1,-2.652517796E0,1.201791763E-1,2.814561875E0
1.915428722E1,-4.416884780E-1,-3.556028008E-1,-1.337833405E-1,5.826148348E-1
1.916435802E1,-9.696830511E-1,1.054152966E0,-2.901744843E-1,1.461411963E0
1.917442882E1,1.095831633E0,-3.632526398E-1,2.413883209E-1,1.179435360E0
1.918453014E1,-2.928876877E-1,1.853311777E0,1.563901901E-1,1.882818534E0
1.919460094E1,-8.284986019E-3,-7.490922809E-1,-2.127532959E-1,7.787630263E-1
1.920464123E1,6.024119258E-1,-3.095801115E0,2.548971176E-1,3.164151895E0
1.921474255E1,-9.035114050E-1,7.636538744E-1,-1.869735718E-1,1.197689115E0
1.922481335E1,3.370335400E-1,2.594919682E0,-1.575984955E-1,2.621457046E0
1.923485363E1,3.177012503E-1,1.571683884E0,1.294422150E-1,1.608688783E0
1.924492443E1,-2.599145472E-1,-2.474194050E0,-7.854270935E-2,2.489048156E0
1.925502575E1,3.123087287E-1,-1.152943373E0,-1.384210587E-1,1.202487236E0
1.926509655E1,-6.904039979E-1,4.829897285E-1,1.605415344E-2,8.427303803E-1
1.927513683E1,3.804462850E-1,-3.454604149E-1,-8.515071869E-2,5.208962650E-1
1.928594006E1,6.304503679E-1,1.039649010E0,3.163404465E-1,1.256347487E0
1.929527844E1,-6.605831385E-1,1.002678394E0,-1.582441330E-1,1.211104971E0
1.930534924E1,-2.178564668E-2,-2.219404936E0,-2.062025070E-1,2.229069841E0
1.931548107E1,-6.849598885E-2,-3.384560943E-1,1.475524902E-2,3.456326744E-1
1.932552136E1,-3.844475448E-1,2.327442169E0,-7.729530334E-3,2.358992732E0
1.933669079E1,6.414970160E-1,1.356502295E0,8.279895782E-2,1.502821534E0
1.934587658E1,1.960023940E-1,-2.936790943E0,4.526576996E-1,2.977928303E0
1.935600842E1,-3.312707543E-1,-8.039653301E-1,-3.666839600E-1,9.436936427E-1
1.936598766E1,-5.024814010E-1,1.153614998E0,-3.023929596E-1,1.294123883E0
1.937611950E1,2.618062198E-1,-3.105009794E-1,4.407701492E-1,5.993593909E-1
1.938622082E1,2.496130466E-1,2.181460619E0,-2.184743881E-1,2.206537596E0
1.939638317E1,-3.456830978E-3,-5.915817022E-1,-4.055023193E-3,5.916056992E-1
1.940651501E1,-3.111615777E-2,-2.995033741E0,1.158514023E-1,2.997435049E0
1.941661632E1,-4.507093430E-1,5.017631650E-1,-1.032447815E-1,6.823229957E-1
1.942674816E1,3.083862662E-1,1.517254114E0,4.889297485E-2,1.549048953E0
1.943749035E1,-2.428849936E-1,2.167945862E0,-1.483087540E-1,2.186544732E0
1.944701183E1,3.946095705E-2,-2.070812225E0,4.872608185E-2,2.071761249E0
1.945738781E1,1.261008084E-1,-1.958965302E0,-7.265472412E-2,1.964363809E0
1.946755016E1,-1.124978065E0,1.080910444E0,-2.015829086E-1,1.573079370E0
1.947737682E1,7.836973667E-1,6.664646268E-1,-6.237983704E-3,1.028783541E0
1.948750866E1,1.784089506E-1,9.069347978E-1,1.849107742E-1,9.426306145E-1
1.949764050E1,-6.535488367E-2,4.502764344E-1,-1.556835175E-1,4.808923849E-1
1.950777233E1,1.121440530E-1,-3.059459209E0,1.544208527E-1,3.065405804E0
1.951787365E1,-5.101126432E-1,-6.841675043E-1,-4.513359070E-2,8.545976385E-1
1.952803600E1,1.369885504E-1,2.470584393E0,-2.224159241E-1,2.484355439E0
1.953923595E1,3.979989588E-1,2.516100645E0,1.529846191E-1,2.551973730E0
1.954826916E1,-2.193310857E-1,-2.054223061E0,2.485694885E-1,2.080799197E0
1.955840099E1,3.301221728E-1,-1.963181257E0,-2.781400681E-1,2.010080395E0
1.956859386E1,-9.225505590E-1,4.762526155E-1,-5.769062042E-2,1.039828974E0
1.957878674E1,3.454083204E-2,1.531463861E-1,2.306365967E-1,2.789984308E-1
1.958891857E1,1.023376107E0,1.629252911E0,1.836099625E-1,1.932738038E0
1.959905041E1,-5.405642986E-1,3.783964515E-1,-3.542900085E-2,6.607941053E-1
1.960918224E1,-1.134644449E-1,-3.098277807E0,-1.979255676E-2,3.100417923E0
1.961931408E1,2.988087237E-1,-5.822587013E-1,-3.301239014E-2,6.552874686E-1
1.962941540E1,-8.185938001E-1,2.598036051E0,-3.183155060E-1,2.742482797E0
1.963957775E1,5.429481268E-1,2.057233095E0,1.285610199E-1,2.131555444E0
1.964961803E1,5.260003805E-1,-1.394984484E0,2.255210876E-1,1.507818912E0
1.965968884E1,-6.707199812E-1,-2.027169466E0,-7.534790039E-2,2.136576384E0
1.966975964E1,-8.191215992E-2,-3.402233124E-2,-5.605030060E-2,1.049226246E-1
1.967989147E1,2.338461876E-1,3.096400499E-1,9.047317505E-2,3.984299128E-1
1.968803966E1,2.338461876E-1,3.096400499E-1,9.047317505E-2,3.984299128E-1
1.969811047E1,2.451380193E-1,1.933282733E0,-5.430603027E-2,1.949518894E0
1.970818127E1,1.895154715E-1,-3.996384144E-2,1.853065491E-1,2.680517481E-1
1.971828258E1,-3.982826173E-1,-2.827474594E0,-2.548217773E-3,2.855389311E0
1.972832287E1,-2.849119306E-1,-4.009000659E-1,-1.042985916E-1,5.027662153E-1
1.973933971E1,2.088772357E-1,2.263613224E0,7.044219971E-2,2.274321136E0
1.974849499E1,1.671927869E-1,2.413232327E0,2.850694656E-1,2.435756205E0
1.975853527E1,5.539150238E-1,-1.625990152E0,9.967136383E-2,1.720639477E0
1.976863659E1,-2.277222276E-1,-2.293294668E0,-5.292224884E-2,2.305180820E0
1.977870739E1,-9.821543694E-1,3.972607851E-1,-6.966972351E-2,1.061742533E0
1.978874767E1,8.257366419E-1,4.002144337E-1,-8.759975433E-2,9.217843086E-1
1.979881847E1,1.577010453E-1,7.635341287E-1,4.954719543E-2,7.812227019E-1
1.980891979E1,-9.636139870E-2,1.196916342E0,-7.534217834E-2,1.203150320E0
1.981896008E1,3.228642344E-1,-2.220266819E0,1.846485138E-1,2.251204374E0
1.982903088E1,-8.312125206E-1,-3.329170346E-1,-1.119670868E-1,9.023772132E-1
1.983913219E1,3.797378838E-1,1.361321211E0,-3.790187836E-1,1.463233248E0
1.984920300E1,4.868512750E-1,1.402733803E0,1.832799911E-1,1.496087511E0
1.985927380E1,-4.429874420E-1,-1.943192840E0,3.478593826E-1,2.023176323E0
1.986934460E1,5.727543831E-1,-1.127975702E0,-2.151412964E-1,1.283223498E0
1.987941540E1,-6.637126207E-1,1.276670575E0,6.802082062E-2,1.440496106E0
1.988945568E1,-1.115860343E-1,-1.695696115E-1,-9.457588196E-3,2.032110779E-1
1.989952648E1,1.011139870E0,5.570116639E-1,-3.360748291E-3,1.154416357E0
1.990962780E1,-5.084077120E-1,8.688334823E-1,1.917333603E-1,1.024749581E0
1.991966808E1,9.602248669E-3,-2.481288910E0,4.937553406E-2,2.481798703E0
1.992973888E1,8.276748657E-2,-1.029616833E0,8.938407898E-2,1.036798338E0
1.994075573E1,-3.348397613E-1,2.651032448E0,-4.690418243E-1,2.712948753E0
1.994991100E1,5.054429770E-1,2.405295372E0,-6.153106689E-3,2.457835692E0
1.995995129E1,8.531063795E-2,-1.664328337E0,2.596282959E-1,1.686616011E0
1.997002209E1,-4.191713333E-1,-2.014450550E0,-2.645587921E-1,2.074537775E0
1.998009289E1,-1.812767386E-1,-1.987737417E-1,-4.686355591E-2,2.730722418E-1
1.999019421E1,2.430804372E-1,6.722853184E-1,2.763996124E-1,7.664544305E-1
2.000026501E1,4.646820426E-1,1.032317996E0,-5.336380005E-2,1.133339111E0
2.001030529E1,2.594170570E-1,1.121735096E0,3.058815002E-2,1.151747572E0
2.002037609E1,-6.911903620E-1,-2.036038399E0,1.366100311E-1,2.154497338E0
2.003044689E1,-1.630313396E-1,-1.815417647E0,-2.184867859E-3,1.822724671E0
2.004051769E1,5.639219880E-1,2.078884840E0,-1.560153961E-1,2.159655294E0
2.005061901E1,-4.136212468E-1,2.609595776E0,1.419467926E-1,2.645982150E0
2.006068981E1,6.867811084E-1,-9.350944161E-1,1.522607803E-1,1.170150932E0
2.007073010E1,1.992730200E-1,-2.539629221E0,7.890701294E-2,2.548657025E0
2.008080090E1,-1.077977896E0,9.749689698E-1,-5.225648880E-1,1.544563012E0
2.009087170E1,4.021431208E-1,-6.145424247E-1,4.047679901E-2,7.355405173E-1
2.010094250E1,6.334878206E-1,5.544637442E-1,1.837673187E-1,8.616886270E-1
2.011101330E1,-6.322029829E-1,1.856342435E0,-5.437850952E-2,1.961796337E0
2.012108410E1,4.037406743E-1,-1.923609257E0,2.130107880E-1,1.977031285E0
2.013118542E1,-4.110789299E-1,-9.493595958E-1,-4.982757568E-2,1.035737571E0
2.014201916E1,-3.123268485E-1,1.236414194E0,-3.750743866E-1,1.329266307E0
2.015129650E1,4.502685964E-1,1.021030545E0,1.570177078E-1,1.126898285E0
2.016136730E1,-4.245420992E-1,-3.449287415E-1,1.998100281E-1,5.823537396E-1
2.017146862E1,4.355163872E-1,-2.055350304E0,5.023574829E-2,2.101585836E0
2.018150890E1,-1.471771002E-1,2.459819317E-1,-1.794176102E-1,3.381699105E-1
2.019157970E1,-5.160551071E-1,1.114930391E0,-6.581974030E-2,1.230331211E0
2.020165050E1,7.052173018E-1,2.746787667E-1,6.946468353E-2,7.600034276E-1
2.021172131E1,-1.346966922E-1,8.366048336E-1,1.429357529E-1,8.593494493E-1
2.022179211E1,-4.652124941E-1,-1.535776138E0,-1.528644562E-1,1.611954886E0
2.023189343E1,3.227163553E-1,-2.231546640E0,2.456769943E-1,2.268105694E0
2.024196423E1,-2.643149793E-1,1.853687763E0,-1.802511215E-1,1.881093086E0
2.025203503E1,2.264570892E-1,2.797490597E0,6.355953217E-2,2.807361086E0
2.026207531E1,2.663598061E-1,-7.650256157E-3,2.298135757E-1,3.518811622E-1
2.027214611E1,-3.679847419E-1,-2.638278484E0,-4.399871826E-2,2.664181304E0
2.028224743E1,-9.881499410E-2,-5.946708322E-1,-4.626016617E-1,7.598671588E-1
2.029231823E1,-2.951351106E-1,5.493646860E-1,-4.558563232E-3,6.236401785E-1
2.030235851E1,1.098743379E-1,4.928643703E-1,1.078424454E-1,5.163503178E-1
2.031242931E1,5.216501951E-1,1.766130805E0,4.291629791E-2,1.842058293E0
2.032250011E1,-4.348072708E-1,-1.365671158E0,7.852363586E-2,1.435367909E0
2.033260143E1,-5.516491532E-1,-2.509749413E0,-1.659526825E-1,2.575014407E0
2.034361828E1,3.253756166E-1,1.435472012E0,-2.906055450E-1,1.500300227E0
2.035271252E1,-4.353390038E-1,2.705682755E0,4.830455780E-2,2.740907249E0
2.036281384E1,5.529632568E-1,2.501720190E-1,3.423614502E-1,6.968254911E-1
2.037285412E1,7.156336308E-1,-2.798116684E0,4.975223541E-2,2.888609312E0
2.038295544E1,-1.099569082E0,-5.139499903E-2,-3.540401459E-1,1.156303610E0
2.039302624E1,6.188639998E-2,1.454037428E-2,3.269577026E-2,7.148679864E-2
2.040309704E1,4.735213220E-1,1.355675459E-1,1.866741180E-1,5.267335458E-1
2.041313732E1,-5.721781254E-1,2.042153358E0,-2.668476105E-2,2.120964456E0
2.042320812E1,4.154787064E-1,-8.865058422E-1,2.280616760E-2,9.793034693E-1
2.043330944E1,-9.654256701E-2,-2.025729179E0,-5.728721619E-3,2.028036487E0
2.044338024E1,-3.126151562E-1,1.316670656E0,-3.145093918E-1,1.389340135E0
2.045345104E1,3.163239360E-1,1.428425312E0,-4.317283630E-3,1.463037369E0
2.046349132E1,-3.896903694E-1,-2.473707795E-1,3.418359756E-1,5.743715877E-1
2.047356213E1,7.075837851E-1,-2.071552515E0,-4.738426208E-2,2.189577563E0
2.048363293E1,-2.000975907E-1,3.101624250E-1,-1.279630661E-1,3.906588307E-1
2.049370373E1,-6.377910376E-1,8.633831143E-1,-7.407188416E-3,1.073434989E0
2.050380505E1,9.751881957E-1,5.175352097E-2,-3.104209900E-3,9.765654510E-1
2.051387585E1,-5.240595341E-1,1.180613637E0,3.001737595E-1,1.326118864E0
2.052391613E1,-3.243378401E-1,-1.586841822E0,-1.698160172E-1,1.628526782E0
2.053398693E1,6.880242229E-1,-2.505982876E0,8.580112457E-2,2.600132562E0
2.054506481E1,-4.735782444E-1,1.670557976E0,-1.172485352E-1,1.740341209E0
2.055412853E1,3.978967667E-2,2.986150980E0,-1.457462311E-1,2.989970377E0
2.056419933E1,1.819676757E-1,1.006609201E-1,7.030487061E-2,2.195168118E-1
2.057430065E1,-2.239158154E-1,-2.639469147E0,8.936405182E-2,2.650456867E0
2.058434094E1,-9.610536695E-2,-1.014151096E0,-3.753395081E-1,1.085641946E0
2.059441174E1,-1.548082829E-1,9.689468741E-1,4.682826996E-2,9.823525519E-1
2.060448254E1,6.443586946E-2,8.701106310E-1,2.437305450E-1,9.058968319E-1
2.061458386E1,7.369309664E-1,1.421452045E0,1.840982437E-1,1.611671595E0
2.062465466E1,-5.443472862E-1,-1.708138466E0,4.836654663E-2,1.793429762E0
2.063469494E1,-3.977579474E-1,-2.294012547E0,-2.581758499E-1,2.342511413E0
2.064476574E1,4.243848324E-1,1.487798691E0,-1.112871170E-1,1.551139018E0
2.065483654E1,-3.286412358E-1,3.064071655E0,1.175098419E-1,3.083885331E0
2.066490734E1,5.629424453E-1,-2.111043930E-1,3.103160858E-1,6.765835754E-1
2.067500866E1,2.282734513E-1,-2.729649544E0,1.437387466E-1,2.742946632E0
2.068507946E1,-9.498496056E-1,1.403433084E-1,-5.015487671E-1,1.083264364E0
2.069515026E1,2.627395988E-1,-7.493764162E-2,1.030225754E-1,2.919955444E-1
2.070522106E1,4.206142128E-1,3.782809973E-1,7.933616638E-2,5.712329264E-1
2.071526135E1,-3.675685525E-1,1.835318804E0,-1.651668549E-1,1.879037478E0
2.072533215E1,2.996499538E-1,-1.492635965E0,2.781295776E-2,1.522670608E0
2.073540295E1,-5.070683956E-1,-1.190609455E0,-7.958126068E-2,1.296534770E0
2.074629772E1,1.040589213E-1,1.479975700E0,-1.839704514E-1,1.494992127E0
2.075557507E1,2.249931693E-1,1.067272902E0,-7.915496826E-4,1.090730947E0
2.076561535E1,-3.634270132E-1,-9.910812378E-1,9.239673615E-2,1.059650117E0
2.077568615E1,6.647078991E-1,-1.464315057E0,2.856063843E-2,1.608375232E0
2.078575695E1,-5.765499473E-1,6.813343167E-1,-1.708545685E-1,9.087450558E-1
2.079582775E1,-1.222313046E-1,4.561181664E-1,-1.576366425E-1,4.978288708E-1
2.080589855E1,5.981552601E-1,3.529589772E-1,2.358570099E-1,7.334836630E-1
2.081596935E1,-5.674136877E-1,7.907639146E-1,1.417808533E-1,9.835485102E-1
2.082607067E1,1.354061663E-1,-2.513936520E0,-1.539802551E-1,2.522284991E0
2.083611095E1,1.332083941E-1,-1.215654612E0,2.908992767E-1,1.257053300E0
2.084618176E1,-2.097186148E-1,2.612369776E0,-4.831361771E-1,2.664934954E0
2.085625256E1,5.639116764E-1,2.651434183E0,-2.002897263E-1,2.718127219E0
2.086635387E1,-3.968454897E-1,-1.638737202E0,1.211404800E-1,1.690449933E0
2.087639416E1,-2.788911462E-1,-2.034833431E0,-1.762485504E-1,2.061405083E0
2.088646496E1,-2.395044565E-1,1.853823662E-1,-1.240873337E-1,3.273021124E-1
2.089757336E1,-1.534041166E-1,-1.153135300E-1,-5.961418152E-3,1.920040929E-1
2.090666760E1,7.508497834E-1,1.281801105E0,7.235431671E-2,1.487287671E0
2.091667736E1,1.605362296E-1,1.084581137E0,3.731174469E-1,1.158147120E0
2.092665661E1,-6.704848409E-1,-2.589787722E0,-3.334045410E-2,2.675380711E0
2.093684948E1,2.729975581E-1,-7.352709174E-1,-1.861324310E-1,8.060994173E-1
2.094783581E1,-4.512492418E-1,2.311266184E0,-1.799278259E-1,2.361768675E0
2.095699108E1,-1.764129698E-1,1.749356627E0,-4.606151581E-2,1.758832513E0
2.096703136E1,1.060722589E0,-2.296661854E0,3.842172623E-1,2.558790923E0
2.097713268E1,-2.689616382E-1,-9.894264936E-1,-1.360254288E-1,1.034315265E0
2.098717297E1,-6.598141193E-1,8.186922073E-1,-7.999801636E-2,1.054519457E0
2.099751843E1,5.853369236E-1,-6.244214177E-1,1.749410629E-1,8.735707164E-1
2.100731457E1,-5.095240474E-2,1.540092707E0,-1.074562073E-1,1.544677484E0
2.101738537E1,2.383004427E-1,2.615575194E-1,4.893302917E-3,3.538691586E-1
2.102745617E1,1.686322689E-2,-2.501872063E0,2.240209579E-1,2.511938211E0
2.103755749E1,-5.212243199E-1,9.802120328E-1,-2.179718018E-1,1.131371790E0
2.104762829E1,2.286576629E-1,1.269814610E0,-3.569602966E-3,1.290242696E0
2.105766857E1,-2.655573785E-1,3.740577698E-1,1.458206177E-1,4.813559898E-1
2.106767834E1,6.198672056E-1,-2.046537161E0,8.715152740E-2,2.140127354E0
2.107787121E1,9.640142322E-2,-3.802423477E-1,-8.029937744E-4,3.922730200E-1
2.108791149E1,-8.019108772E-1,1.179606438E0,-2.501573563E-1,1.448140568E0
2.109807385E1,6.736395359E-1,5.605310798E-1,1.684131622E-1,8.923834988E-1
2.110802258E1,1.009851694E-2,5.441625118E-1,6.906223297E-2,5.486204620E-1
2.111809338E1,-7.599055767E-3,-6.305955052E-1,-1.681509018E-1,6.526738563E-1
2.112819469E1,2.125201821E-1,-2.569857597E0,2.523174286E-1,2.590945191E0
2.113826550E1,-3.667963743E-1,1.044087648E0,-1.865768433E-1,1.122260895E0
2.114928234E1,2.610577047E-1,3.090503216E0,-1.450605392E-1,3.104899968E0
2.115852917E1,-3.347286582E-2,2.223766446E-1,4.007663727E-1,4.595492251E-1
2.116866100E1,1.789510250E-3,-2.823849678E0,2.983379364E-2,2.824007837E0
2.117906750E1,1.718287468E-1,-7.163876295E-2,-4.305696487E-1,4.690921583E-1
2.118892468E1,-5.311095715E-1,1.431072950E-1,2.983541489E-1,6.257573595E-1
2.119905651E1,4.262384474E-1,6.774276495E-2,2.580642700E-3,4.315958248E-1
2.120918835E1,4.270756543E-1,1.829058409E0,2.651805878E-1,1.896884029E0
2.121932018E1,-4.504282176E-1,-1.245250463E0,6.308460236E-2,1.325712625E0
2.122966564E1,2.698945999E-1,-2.190837860E0,-1.924409866E-1,2.215772361E0
2.123955334E1,-1.197516918E-3,1.692835808E0,-2.716655731E-1,1.714496045E0
2.124965466E1,-5.652923584E-1,2.484055519E0,6.083106995E-2,2.548291132E0
2.125996960E1,6.593470573E-1,-5.767894983E-1,3.579368591E-1,9.463315817E-1
2.127010143E1,2.155731618E-1,-2.518435001E0,1.116695404E-1,2.530110023E0
2.128020275E1,-7.810240388E-1,1.315985918E-1,-4.341945648E-1,9.032395356E-1
2.129033459E1,4.403927922E-1,6.739857793E-1,1.548271179E-1,8.198622315E-1
2.130049694E1,-4.642492533E-2,4.860374928E-1,-3.662109375E-3,4.882633809E-1
2.131059826E1,-5.240002275E-2,1.053072453E0,-8.172035217E-3,1.054407006E0
2.132066906E1,7.028323412E-2,-2.212345123E0,4.359340668E-2,2.213890481E0
2.133086193E1,-5.222283006E-1,-1.153835177E0,-9.208583832E-2,1.269857400E0
2.134096325E1,3.954702318E-1,1.935579181E0,-2.417688370E-1,1.990305414E0
2.135204113E1,-1.581138074E-1,2.108286858E0,-5.170822144E-3,2.114213846E0
2.136122692E1,-4.878637791E-1,-1.141962290E0,5.923843384E-2,1.243220869E0
2.137135876E1,8.991014957E-1,-2.189346790E0,-1.911258698E-2,2.366851951E0
2.138149059E1,-8.446752429E-1,7.586890459E-1,-6.592655182E-2,1.137291363E0
2.139162243E1,9.883144498E-2,3.711944222E-1,-1.395301819E-1,4.086827930E-1
2.140175426E1,7.099993229E-1,2.321026325E-1,2.863416672E-1,7.999763877E-1
2.141185558E1,-4.691212773E-1,1.052926779E0,6.213760376E-2,1.154378905E0
2.142198742E1,4.184572101E-1,-2.221749067E0,-8.573913574E-2,2.262438188E0
2.143211926E1,-4.535525739E-1,-9.708194733E-1,1.907930374E-1,1.088394400E0
2.144225109E1,-2.573316693E-1,2.575369120E0,-4.722738266E-1,2.630929162E0
2.145229137E1,4.773818254E-1,2.043994904E0,2.082881927E-1,2.109310917E0
2.146233166E1,-7.604157925E-2,-2.350892067E0,3.546733856E-1,2.378711635E0
2.147246349E1,2.400963604E-1,-1.305685282E0,-1.472234726E-1,1.335715190E0
2.148259533E1,-5.027304888E-1,8.502967954E-1,-1.191730499E-1,9.949596979E-1
2.149074352E1,-5.027304888E-1,8.502967954E-1,-1.191730499E-1,9.949596979E-1
2.150078381E1,-1.208767593E-1,-2.924360037E-1,-7.008552551E-3,3.165108639E-1
2.151085461E1,7.828681469E-1,1.161500216E0,6.439495087E-2,1.402181157E0
2.152092541E1,-3.228951097E-1,4.504564404E-1,1.010122299E-1,5.633610984E-1
2.153102673E1,-1.044054031E-1,-2.595835209E0,3.110694885E-2,2.598120198E0
2.154106701E1,1.397679448E-1,8.118392825E-1,-1.274967194E-2,8.238814558E-1
2.155211437E1,-5.991393328E-1,1.781712055E0,-3.198623657E-2,1.880023645E0
2.156120861E1,2.997351885E-1,4.459310174E-1,1.999759674E-2,5.376760729E-1
2.157127941E1,4.673654735E-1,-2.202722549E0,2.889490128E-1,2.270222158E0
