"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.026559067E1,3.737101119E0,5.938923383E-1,-6.542757157E0,7.558194500E0
2.027560967E1,3.786178262E0,-5.314768195E-2,-5.616683328E0,6.773854303E0
2.028562867E1,-2.203910231E-1,1.873658395E0,9.588615060E-1,2.116266375E0
2.029564767E1,-2.455763039E0,-3.014701599E-1,5.063217469E0,5.635408371E0
2.030566767E1,-3.130093476E0,-2.731434406E0,2.146407616E0,4.676033013E0
2.031568667E1,-2.380014991E0,-2.823171372E0,1.323276358E0,3.922477313E0
2.032570567E1,-4.677029926E-1,1.686673209E0,3.116923792E0,3.574748457E0
2.033572467E1,2.332176289E0,2.064489879E0,-1.587978641E0,3.496117971E0
2.034574467E1,4.008404909E0,3.450862956E-1,-6.583225737E0,7.715261212E0
2.035576367E1,3.236829720E0,2.426120871E-1,-4.349996324E0,5.427558869E0
2.036578267E1,-7.837780353E-1,1.816000755E0,1.298972991E0,2.366325756E0
2.037580167E1,-2.819993118E0,-9.524681604E-1,5.696697797E0,6.427435147E0
2.038582167E1,-2.951504307E0,-2.896217714E0,1.793676671E0,4.507408426E0
2.039584067E1,-2.207797241E0,-2.308192472E0,6.763942122E-1,3.264908923E0
2.040585967E1,1.735342326E-1,2.431679235E0,3.879766749E0,4.582113929E0
2.041587867E1,2.627467403E0,1.611078066E0,-3.357151970E0,4.557370606E0
2.042589867E1,4.237459349E0,4.390849650E-2,-6.492468764E0,7.753072961E0
2.043591767E1,2.507922249E0,7.178655893E-1,-2.957996471E0,3.943950828E0
2.044593667E1,-1.336990710E0,1.586801012E0,2.032708508E0,2.904717798E0
2.045595667E1,-3.076018133E0,-1.506439219E0,5.237554543E0,6.258052754E0
2.046597567E1,-2.744949368E0,-3.092121658E0,1.701883571E0,4.471282933E0
2.047599467E1,-2.057408316E0,-1.581685283E0,8.188815022E-1,2.721254164E0
2.048601367E1,7.991959736E-1,2.831371508E0,3.803267627E0,4.808349349E0
2.049603267E1,2.958265735E0,1.289237376E0,-4.943052510E0,5.903154859E0
2.050605267E1,4.365343511E0,-2.616161227E-1,-6.444254962E0,7.788009308E0
2.051607167E1,1.754721789E0,1.378565290E0,-1.580674299E0,2.734597238E0
2.052609067E1,-1.793027630E0,1.069583212E0,2.962938538E0,3.624632548E0
2.053610967E1,-3.196109126E0,-1.966267766E0,4.442534359E0,5.815275917E0
2.054612967E1,-2.691203808E0,-3.169177435E0,1.634688538E0,4.467490366E0
2.055614867E1,-1.706688082E0,-7.377116239E-1,1.023702450E0,2.122491309E0
2.056616767E1,1.358573952E0,2.929577249E0,3.196659933E0,4.543872882E0
2.057618667E1,3.298702033E0,9.663529587E-1,-6.098544184E0,7.000536715E0
2.058620667E1,4.318754650E0,-3.476853830E-1,-6.251471093E0,7.606143417E0
2.059622567E1,9.264574063E-1,1.806061074E0,-3.948051703E-1,2.067861468E0
2.060624467E1,-2.123883703E0,4.592929423E-1,3.760036823E0,4.342776635E0
2.061626367E1,-3.191736578E0,-2.252449211E0,3.593588812E0,5.307974226E0
2.062628367E1,-2.578018670E0,-3.216591337E0,1.659405888E0,4.443677306E0
2.063630267E1,-1.306583434E0,2.487598497E-1,1.555044783E0,2.046266359E0
2.064632167E1,1.741113272E0,2.719417793E0,1.413386629E0,3.524822027E0
2.065634067E1,3.664467883E0,7.168125057E-1,-6.431716193E0,7.437010033E0
2.066636067E1,4.109948241E0,-2.581884849E-1,-5.772359598E0,7.090731356E0
2.067637967E1,2.074392212E-1,1.988198333E0,4.991744614E-1,2.060373457E0
2.068639867E1,-2.502790732E0,-5.835053444E-2,4.648124800E0,5.279434666E0
2.069641767E1,-3.154080509E0,-2.562281474E0,2.255392699E0,4.647612983E0
2.070643767E1,-2.496012640E0,-3.070600981E0,1.673867222E0,4.296568510E0
2.071645667E1,-7.231236979E-1,1.242564316E0,2.748136393E0,3.101471844E0
2.072647567E1,2.160682862E0,2.354164451E0,-5.179697514E-1,3.237118063E0
2.073649467E1,3.944261245E0,4.376231611E-1,-6.784707924E0,7.860087304E0
2.074651467E1,3.537542958E0,7.005607545E-2,-5.226787480E0,6.311768801E0
2.075653367E1,-4.538529852E-1,2.017805709E0,1.419854819E0,2.508686931E0
2.076655267E1,-2.671653935E0,-7.207441735E-1,5.197923285E0,5.888600291E0
2.077657167E1,-3.009289416E0,-2.811643587E0,1.959812440E0,4.560923947E0
2.078659167E1,-2.428930020E0,-2.712963052E0,1.250166281E0,3.850037051E0
2.079661067E1,-1.917502462E-1,2.095642675E0,3.437671638E0,4.030641719E0
2.080662967E1,2.435367220E0,1.859134496E0,-2.253298227E0,3.803254852E0
2.081664867E1,4.223953743E0,2.557425946E-1,-6.796617533E0,8.006322463E0
2.082666867E1,2.953530952E0,4.361783141E-1,-3.821084093E0,4.849152529E0
2.083668767E1,-9.642812902E-1,1.775588894E0,1.684829582E0,2.630818323E0
2.084670667E1,-2.945133766E0,-1.186709374E0,5.427677929E0,6.288225484E0
2.085672667E1,-2.936731317E0,-2.999470772E0,1.758374691E0,4.551164389E0
2.086674567E1,-2.198173162E0,-2.135406665E0,8.802749276E-1,3.188543684E0
2.087676467E1,4.076363003E-1,2.645015482E0,4.029871792E0,4.837575933E0
2.088678367E1,2.789461005E0,1.488194736E0,-4.069962641E0,5.153679479E0
2.089680267E1,4.257707965E0,-3.436701000E-2,-6.496661217E0,7.767616441E0
2.090682267E1,2.235452524E0,9.459900302E-1,-2.444672917E0,3.445079215E0
2.091684167E1,-1.481633722E0,1.424389334E0,2.226902726E0,3.030382684E0
2.092686067E1,-3.089705296E0,-1.628874652E0,4.935268697E0,6.046187936E0
2.093687967E1,-2.748765553E0,-3.185960113E0,1.851883364E0,4.597339002E0
2.094689967E1,-1.886026572E0,-1.321660772E0,7.080615628E-1,2.409405446E0
2.095691867E1,9.017480962E-1,2.955024331E0,3.802657177E0,4.899542840E0
2.096693767E1,3.108843817E0,1.102424684E0,-5.351351885E0,6.286272111E0
2.097695667E1,4.316078380E0,-2.690871102E-1,-6.519155456E0,7.823063870E0
2.098697667E1,1.489278225E0,1.536341295E0,-1.142226681E0,2.425484693E0
2.099699567E1,-1.926046816E0,8.176635271E-1,3.481252105E0,4.061692529E0
2.100701467E1,-3.147266749E0,-2.042892603E0,3.973855466E0,5.465365993E0
2.101703467E1,-2.709712877E0,-3.249682485E0,1.688631442E0,4.555705903E0
2.102705367E1,-1.527988839E0,-3.496950710E-1,9.567354584E-1,1.836403897E0
2.103707267E1,1.445568534E0,2.872413699E0,2.865742611E0,4.307308853E0
2.104709167E1,3.520298057E0,8.945175755E-1,-6.387950953E0,7.348372438E0
2.105711167E1,4.193670721E0,-3.467743868E-1,-6.064500525E0,7.381415393E0
2.106713067E1,6.957215989E-1,1.915784660E0,-1.489975707E-1,2.043638834E0
2.107714967E1,-2.299164956E0,2.612576884E-1,4.194070963E0,4.790057026E0
2.108716867E1,-3.117400925E0,-2.450917743E0,3.068717008E0,5.014200872E0
2.109718867E1,-2.628620474E0,-3.110889466E0,1.741635282E0,4.429511522E0
2.110720767E1,-1.021056439E0,5.984484887E-1,1.781565918E0,2.138848747E0
2.111722667E1,1.919437854E0,2.586498302E0,9.241699755E-1,3.350866349E0
2.112724567E1,3.824167037E0,6.695061922E-1,-6.585586842E0,7.644765930E0
2.113726467E1,3.785043610E0,-2.300557762E-1,-5.641818169E0,6.797763827E0
2.114728467E1,-5.085824121E-2,2.089244066E0,6.891013813E-1,2.200542670E0
2.115730367E1,-2.555327965E0,-4.458829379E-1,4.675195069E0,5.346584100E0
2.116732267E1,-3.095806281E0,-2.574075893E0,2.696775620E0,4.845872674E0
2.117734167E1,-2.389567441E0,-2.966837461E0,1.419070122E0,4.065208124E0
2.118736167E1,-5.489159940E-1,1.611720675E0,2.856254919E0,3.325228483E0
2.119738067E1,2.274227750E0,2.131008389E0,-1.418256190E0,3.424143577E0
2.120739967E1,4.013739908E0,4.042671347E-1,-6.499930980E0,7.650009328E0
2.121741967E1,3.340120200E0,1.471597999E-1,-4.619334279E0,5.702307265E0
2.122743867E1,-6.916590996E-1,1.945528861E0,1.373532007E0,2.479932466E0
2.123745767E1,-2.834620513E0,-9.189004648E-1,5.355430902E0,6.128628857E0
2.124747667E1,-2.992362604E0,-2.849625345E0,1.870456460E0,4.535769607E0
2.125749983E1,-2.279712731E0,-2.527451364E0,1.078503724E0,3.570472072E0
2.126751883E1,1.422450325E-2,2.391610605E0,3.742401620E0,4.441348163E0
2.127753783E1,2.665245679E0,1.739998646E0,-3.104520679E0,4.446254431E0
2.128755683E1,4.166991630E0,5.876685619E-2,-6.528844292E0,7.745520033E0
2.129757683E1,2.732744182E0,7.099607384E-1,-3.655212618E0,4.618713490E0
2.130759583E1,-1.259224203E0,1.579956261E0,2.428497180E0,3.159035602E0
2.131761483E1,-2.959604455E0,-1.366315958E0,4.980702732E0,5.952602584E0
2.132763383E1,-2.894719073E0,-3.073542715E0,2.043266240E0,4.690522386E0
2.133765283E1,-2.053908611E0,-1.862938110E0,6.719339561E-1,2.853169155E0
2.134767283E1,5.847184589E-1,2.844131302E0,4.027758608E0,4.965261115E0
2.135769183E1,2.983090382E0,1.322201639E0,-4.611879079E0,5.649466704E0
2.136771083E1,4.296859751E0,-1.347929388E-1,-6.685203516E0,7.948151918E0
2.137772983E1,1.953908067E0,1.226066397E0,-1.759167573E0,2.900976749E0
2.138774983E1,-1.705670082E0,1.082198580E0,2.826266888E0,3.473938502E0
2.139776883E1,-3.177961122E0,-1.706689982E0,4.701908659E0,5.926227521E0
2.140778783E1,-2.764137591E0,-3.298795588E0,1.571843834E0,4.581833911E0
2.141780783E1,-1.698338404E0,-9.188063246E-1,7.351821184E-1,2.066168228E0
2.142782683E1,1.196892884E0,2.985894122E0,3.526654565E0,4.773406405E0
2.143784583E1,3.268735637E0,9.882373327E-1,-5.374845997E0,6.367905086E0
2.144786483E1,4.254509830E0,-3.223517364E-1,-6.785917128E0,8.015824088E0
2.145788483E1,1.143420828E0,1.701470173E0,-6.944398892E-1,2.164407240E0
2.146790383E1,-2.072473960E0,5.973421955E-1,3.713500003E0,4.294420599E0
2.147792283E1,-3.161681889E0,-2.132370206E0,3.884120586E0,5.443310370E0
2.148794183E1,-2.592694889E0,-3.246955928E0,1.806064582E0,4.530635591E0
2.149796083E1,-1.382596945E0,5.824119151E-2,9.712119949E-1,1.690626833E0
2.150798083E1,1.657364187E0,2.753129330E0,1.997638078E0,3.783799023E0
2.151799983E1,3.544271057E0,8.300046605E-1,-6.111582305E0,7.113522569E0
2.152801883E1,4.129941040E0,-3.594979280E-1,-6.226133938E0,7.479999704E0
2.153803783E1,4.104959908E-1,1.988843281E0,3.718127489E-1,2.064521561E0
2.154805783E1,-2.386300017E0,2.775147021E-2,4.521048431E0,5.112247728E0
2.155807683E1,-3.214511483E0,-2.545949616E0,2.789742841E0,4.959597628E0
2.156809583E1,-2.496955504E0,-3.048436525E0,1.515263836E0,4.221821470E0
2.157811483E1,-8.445219813E-1,1.075978897E0,2.116075770E0,2.519667563E0
2.158813483E1,2.132068928E0,2.364366673E0,2.055027330E-1,3.190325853E0
2.159815383E1,3.838759056E0,5.547007906E-1,-6.723321515E0,7.761882263E0
2.160817283E1,3.724214441E0,-7.737035751E-2,-5.392618024E0,6.554089451E0
2.161819283E1,-4.308848298E-1,2.035647318E0,1.296244680E0,2.451483635E0
2.162821183E1,-2.656094202E0,-6.094979721E-1,4.906768198E0,5.612726462E0
2.163823083E1,-3.106203215E0,-2.768211054E0,2.310367051E0,4.759126681E0
2.164824983E1,-2.287532505E0,-2.780456877E0,1.043791144E0,3.748765845E0
2.165826883E1,-3.659357125E-1,1.980256644E0,3.452224188E0,3.996645739E0
2.166828883E1,2.498310888E0,1.957508637E0,-2.110750126E0,3.811648390E0
2.167830783E1,4.090450408E0,2.390055245E-1,-6.640825489E0,7.803170596E0
2.168832683E1,3.101503515E0,3.757303834E-1,-4.293923864E0,5.310205225E0
2.169834583E1,-9.744111528E-1,1.875612534E0,1.832930199E0,2.797683432E0
2.170836583E1,-2.882533183E0,-1.126064392E0,5.393054227E0,6.217881669E0
2.171838483E1,-2.971897934E0,-3.000501051E0,1.830716443E0,4.602901974E0
2.172840383E1,-2.190396073E0,-2.244362512E0,9.620786440E-1,3.280334336E0
2.173842283E1,2.595542118E-1,2.588309770E0,3.918084723E0,4.702988810E0
2.174844283E1,2.772525714E0,1.581627980E0,-3.729824259E0,4.909178639E0
2.175846183E1,4.281892633E0,-3.897870898E-2,-6.606245055E0,7.872648703E0
2.176848083E1,2.409774541E0,9.358392638E-1,-2.931447773E0,3.908477263E0
2.177849983E1,-1.443197781E0,1.487129958E0,2.446574432E0,3.206259783E0
2.178851983E1,-3.074901900E0,-1.533058668E0,5.043569655E0,6.102694933E0
2.179853883E1,-2.787748355E0,-3.229511345E0,1.750759277E0,4.611555320E0
2.180855783E1,-2.028073274E0,-1.489744833E0,8.970576060E-1,2.671541357E0
2.181857683E1,8.096923104E-1,2.892477250E0,3.782897097E0,4.830355756E0
2.182859683E1,3.051052569E0,1.318456498E0,-5.004996743E0,6.008098011E0
2.183861583E1,4.418639419E0,-3.244485480E-1,-6.800856764E0,8.116729262E0
2.184863483E1,1.646106250E0,1.493109906E0,-1.340509272E0,2.595382069E0
2.185865383E1,-1.819873513E0,9.549432868E-1,3.320419761E0,3.905002391E0
2.186867383E1,-3.231254692E0,-1.936456321E0,4.199621140E0,5.641603291E0
2.187869283E1,-2.673440259E0,-3.296983536E0,1.550647677E0,4.519058693E0
2.188871183E1,-1.690050268E0,-6.077461463E-1,9.962614667E-1,2.053816496E0
2.189873083E1,1.446240087E0,2.913439518E0,3.230456840E0,4.584276563E0
2.190875083E1,3.350527074E0,9.614372045E-1,-5.954934229E0,6.900118466E0
2.191876983E1,4.267971582E0,-3.614269245E-1,-6.566828974E0,7.840245763E0
2.192878883E1,8.567201503E-1,1.894403731E0,-3.118612468E-1,2.102377785E0
2.193880783E1,-2.199154910E0,3.046931452E-1,3.926812277E0,4.510983805E0
2.194882783E1,-3.163968735E0,-2.247472646E0,3.509418143E0,5.232384462E0
2.195884683E1,-2.539620005E0,-3.239456874E0,1.661985680E0,4.439138093E0
2.196886583E1,-1.218641164E0,3.999834645E-1,1.623561287E0,2.069063632E0
2.197888483E1,1.860496459E0,2.671847770E0,1.074089077E0,3.428393928E0
2.198890483E1,3.629585441E0,6.816590452E-1,-6.164342902E0,7.185935773E0
2.199892383E1,3.977439224E0,-2.262819833E-1,-6.056513228E0,7.249315747E0
2.200894283E1,4.786753658E-2,1.914885358E0,1.018946325E0,2.169637953E0
2.201896183E1,-2.463924582E0,-1.092119551E-1,4.457463470E0,5.094294081E0
2.202898183E1,-3.103958176E0,-2.662979883E0,2.484391884E0,4.785208590E0
2.203900083E1,-2.436540902E0,-2.939577157E0,1.348013588E0,4.049072247E0
2.204901983E1,-6.673734203E-1,1.448279303E0,2.860655533E0,3.275095464E0
2.205903883E1,2.290325866E0,2.199719605E0,-8.533157551E-1,3.288237627E0
2.206905883E1,3.913762753E0,3.656556308E-1,-6.773353801E0,7.831319470E0
2.207907783E1,3.494738708E0,1.872939187E-1,-4.719466678E0,5.875512180E0
2.208909683E1,-7.245474949E-1,1.895843316E0,1.401367092E0,2.466378048E0
2.209911583E1,-2.768581182E0,-8.097610152E-1,5.239741402E0,5.981274498E0
2.210913583E1,-2.964165576E0,-2.887487821E0,1.789767222E0,4.508561876E0
2.211915483E1,-2.264564349E0,-2.520558082E0,1.416773336E0,3.672698112E0
2.212917383E1,-7.162007773E-2,2.275758551E0,3.412017564E0,4.101959321E0
2.213919283E1,2.575390639E0,1.789262608E0,-2.598661680E0,4.072731289E0
2.214921283E1,4.269277266E0,9.859984338E-2,-7.011551825E0,8.209647331E0
2.215923183E1,2.715298137E0,6.589402735E-1,-3.477682965E0,4.461090120E0
2.216925083E1,-1.191996426E0,1.647626672E0,2.299833877E0,3.069978012E0
2.217926983E1,-2.993697523E0,-1.341453012E0,5.003023893E0,5.982638976E0
2.218928983E1,-2.881346490E0,-3.136393851E0,1.991636496E0,4.701674161E0
2.219930883E1,-2.181795842E0,-1.873250259E0,8.611288047E-1,3.001806531E0
2.220932783E1,5.809294997E-1,2.780974941E0,3.962418312E0,4.875659912E0
2.221934683E1,2.875439341E0,1.420271725E0,-4.614388704E0,5.619422238E0
2.222936683E1,4.438141053E0,-1.702504545E-1,-6.560325701E0,7.922370512E0
2.223938583E1,2.006748332E0,1.205277207E0,-2.058781242E0,3.117420764E0
2.224940483E1,-1.545033181E0,1.272467562E0,2.494663103E0,3.198381657E0
2.225942046E1,-3.216231149E0,-1.757725650E0,4.890005400E0,6.111128789E0
2.226944046E1,-2.731784070E0,-3.296995230E0,1.546167541E0,4.552302254E0
2.227945946E1,-1.935491092E0,-1.147082208E0,1.250144062E0,2.573865485E0
2.228947846E1,1.186639792E0,2.970475599E0,3.447956890E0,4.703216558E0
2.229949746E1,3.130370049E0,1.146310961E0,-5.424456114E0,6.366943505E0
2.230951746E1,4.375125318E0,-2.948072577E-1,-6.804687860E0,8.095209061E0
2.231953646E1,1.276416771E0,1.555079282E0,-9.419525278E-1,2.221437803E0
2.232955546E1,-1.919566639E0,8.407366401E-1,3.644920349E0,4.204404658E0
2.233957446E1,-3.195288469E0,-2.162165278E0,3.728517991E0,5.365321379E0
2.234959446E1,-2.608454889E0,-3.263430458E0,1.915137373E0,4.595842298E0
2.235961346E1,-1.612231137E0,-2.475863135E-1,1.261293533E0,2.061904362E0
2.236963246E1,1.604220598E0,2.900715392E0,2.202729167E0,3.979910715E0
2.237965146E1,3.522549528E0,8.400378978E-1,-6.093712045E0,7.088536191E0
2.238967146E1,4.163090368E0,-3.338912165E-1,-6.375657767E0,7.621798785E0
2.239969046E1,5.072225690E-1,1.864603981E0,7.818312049E-2,1.933942952E0
2.240970946E1,-2.255023886E0,2.254967022E-1,4.490943457E0,5.030363269E0
2.241972846E1,-3.170845938E0,-2.405842143E0,2.853314939E0,4.897320340E0
2.242974846E1,-2.511427070E0,-3.112662342E0,1.668067954E0,4.333403221E0
2.243976746E1,-1.037577600E0,7.345400941E-1,1.937176698E0,2.317060635E0
2.244978646E1,2.018845052E0,2.532030319E0,4.251919806E-1,3.266144684E0
2.245980546E1,3.783294123E0,6.178782016E-1,-6.398661883E0,7.459085854E0
2.246982546E1,3.715414673E0,-1.498062497E-1,-5.522506903E0,6.657689585E0
2.247984446E1,-1.216770494E-1,2.007519872E0,7.526337183E-1,2.147416787E0
2.248986346E1,-2.628566972E0,-4.358409297E-1,5.156299295E0,5.804028262E0
2.249988246E1,-3.032694066E0,-2.659234157E0,2.127757337E0,4.560275308E0
2.250990246E1,-2.389129777E0,-2.852606841E0,1.418233970E0,3.982046518E0
2.251992146E1,-3.828570795E-1,1.803335102E0,2.786968921E0,3.341525520E0
2.252994046E1,2.302655451E0,1.986865752E0,-1.458654603E0,3.373059575E0
2.253995946E1,4.084085129E0,3.336117196E-1,-6.594611435E0,7.764016235E0
2.254997946E1,3.146292018E0,2.648221511E-1,-4.318037782E0,5.349274205E0
2.255999846E1,-8.453185914E-1,1.872633378E0,1.536668154E0,2.565671122E0
2.257001746E1,-2.845943061E0,-1.063933048E0,5.395566190E0,6.192211233E0
2.258003646E1,-2.947023001E0,-2.869359114E0,1.864737883E0,4.516128172E0
2.259005646E1,-2.267416329E0,-2.373086625E0,8.770156896E-1,3.397333286E0
2.260007546E1,2.742205087E-1,2.586975435E0,3.856184928E0,4.651644977E0
2.261009446E1,2.671310996E0,1.544825020E0,-3.557897408E0,4.709673104E0
2.262011346E1,4.313188978E0,1.117870688E-2,-6.573480767E0,7.862211745E0
2.263013346E1,2.404484565E0,8.683495313E-1,-2.803204300E0,3.793880768E0
2.264015246E1,-1.402294461E0,1.491644009E0,2.136909399E0,2.959360300E0
2.265017146E1,-3.067839633E0,-1.522117943E0,5.136815203E0,6.173763316E0
2.266019046E1,-2.775190290E0,-3.083097065E0,1.707556540E0,4.485857554E0
2.267021046E1,-2.023126822E0,-1.655436214E0,9.800389516E-1,2.791771398E0
2.268022946E1,8.214254795E-1,2.923327160E0,3.704456699E0,4.789945818E0
2.269024846E1,3.024339857E0,1.267572858E0,-4.972314316E0,5.956280901E0
2.270026746E1,4.357389543E0,-2.257984185E-1,-6.407010537E0,7.751619997E0
2.271028746E1,1.684823442E0,1.402547645E0,-1.763124969E0,2.813250715E0
2.272030646E1,-1.790644305E0,9.935752559E-1,3.273019892E0,3.860862343E0
2.273032546E1,-3.156533416E0,-1.880017827E0,4.067415594E0,5.481061927E0
2.274034446E1,-2.750414176E0,-3.326475137E0,1.982304339E0,4.749710041E0
2.275036446E1,-1.702852455E0,-7.302008754E-1,1.097888414E0,2.153661712E0
2.276038346E1,1.311875603E0,2.976005310E0,2.881456418E0,4.345160100E0
2.277040246E1,3.371101672E0,9.578405821E-1,-5.829631906E0,6.801940401E0
2.278042146E1,4.300758675E0,-3.011175728E-1,-6.527160294E0,7.822468822E0
2.279044146E1,9.987132043E-1,1.733771362E0,-3.003504181E-1,2.023265077E0
2.280046046E1,-2.182268736E0,5.556977409E-1,3.820940251E0,4.435164171E0
2.281047946E1,-3.193159205E0,-2.262173131E0,3.447594362E0,5.215323563E0
2.282049846E1,-2.600138979E0,-3.296673633E0,1.604663086E0,4.494855212E0
2.283051846E1,-1.269637217E0,2.203254247E-1,1.686498377E0,2.122451114E0
2.284053746E1,1.729188168E0,2.769564099E0,1.677825787E0,3.670923098E0
2.285055646E1,3.700563038E0,6.964542550E-1,-6.442174523E0,7.461958718E0
2.286057546E1,3.974181156E0,-2.147799253E-1,-6.085985534E0,7.271826882E0
2.287059546E1,2.647809099E-1,1.944497997E0,3.520152462E-1,1.993764310E0
2.288061446E1,-2.417046870E0,-3.918686986E-2,4.939808475E0,5.499578070E0
2.289063346E1,-3.114295177E0,-2.546717355E0,2.338240728E0,4.653168108E0
2.290065246E1,-2.485701952E0,-3.076895508E0,1.672462721E0,4.294546742E0
2.291067246E1,-7.720489593E-1,1.257532604E0,2.369599346E0,2.791495819E0
2.292069146E1,2.099762330E0,2.287409713E0,-4.318367565E-1,3.134920737E0
2.293071046E1,3.966381555E0,5.335759699E-1,-6.489076209E0,7.623975079E0
2.294072946E1,3.532305315E0,-5.613210082E-2,-5.117622303E0,6.218552057E0
2.295074946E1,-4.411458161E-1,2.015719423E0,1.044420304E0,2.312692845E0
2.296076846E1,-2.774438923E0,-7.211797911E-1,5.402849482E0,6.116240198E0
2.297078746E1,-3.006764004E0,-2.796059588E0,2.007932686E0,4.570598720E0
2.298080646E1,-2.325868020E0,-2.659510730E0,9.850488460E-1,3.667830503E0
2.299082646E1,-1.485587463E-1,2.144002656E0,3.499674343E0,4.106889041E0
2.300084546E1,2.512849697E0,1.812436293E0,-2.332786446E0,3.878302659E0
2.301086446E1,4.093250932E0,1.954215485E-1,-6.630021003E0,7.794233206E0
2.302088346E1,2.949393755E0,5.176119018E-1,-3.943213717E0,4.951341234E0
2.303090246E1,-1.135706304E0,1.737272674E0,1.936291430E0,2.838515397E0
2.304092246E1,-2.929891244E0,-1.240144739E0,5.268983327E0,6.155031030E0
2.305094146E1,-2.874742645E0,-3.017283729E0,1.959579720E0,4.605225191E0
2.306096046E1,-2.102324873E0,-2.082415103E0,5.908108556E-1,3.017495650E0
2.307098046E1,4.067566233E-1,2.763868911E0,4.174334271E0,5.022896467E0
2.308099946E1,2.860718098E0,1.460794684E0,-4.181173174E0,5.272555193E0
2.309101846E1,4.272592052E0,-1.493355489E-1,-6.564728655E0,7.834092561E0
2.310103746E1,2.212778192E0,1.093576677E0,-2.486293398E0,3.503420063E0
2.311105646E1,-1.666838430E0,1.337554674E0,2.626673352E0,3.386268707E0
2.312107646E1,-3.066609086E0,-1.754019100E0,4.934568200E0,6.068825060E0
2.313109546E1,-2.809927429E0,-3.159166417E0,1.618517479E0,4.527209233E0
2.314111446E1,-1.861345913E0,-1.274951459E0,9.686181700E-1,2.455265971E0
2.315113346E1,1.040571375E0,3.009512195E0,3.679646963E0,4.866184769E0
2.316115346E1,3.219255036E0,1.125928152E0,-5.531060210E0,6.497995402E0
2.317117246E1,4.301523783E0,-3.333129269E-1,-6.513392440E0,7.812713065E0
2.318119146E1,1.358769395E0,1.626745681E0,-1.153474385E0,2.413101518E0
2.319121046E1,-1.987854370E0,7.561385393E-1,3.425512937E0,4.032052749E0
2.320123046E1,-3.078708730E0,-2.069835988E0,4.085523251E0,5.518529578E0
2.321124946E1,-2.691808703E0,-3.293554144E0,1.880459876E0,4.650748578E0
2.322126846E1,-1.588770500E0,-3.157297647E-1,1.181404195E0,2.004892231E0
2.323128746E1,1.546754309E0,2.917903867E0,2.322151530E0,4.037201952E0
2.324130746E1,3.490878961E0,8.831266147E-1,-6.219458756E0,7.186641480E0
2.325132646E1,4.264065350E0,-3.421486545E-1,-6.221258529E0,7.550058059E0
2.326134517E1,6.600405733E-1,1.939127330E0,-5.340378543E-2,2.049077920E0
2.327136417E1,-2.298391808E0,1.992818803E-1,4.356280911E0,4.929452459E0
2.328138417E1,-3.245612530E0,-2.357514321E0,2.946291515E0,4.977198827E0
2.329140317E1,-2.548038241E0,-3.295149849E0,1.676381525E0,4.490074211E0
2.330142217E1,-1.080298820E0,7.173147815E-1,2.141269083E0,2.503321658E0
2.331144117E1,2.013119897E0,2.628118199E0,5.869516933E-1,3.362167348E0
2.332146117E1,3.699347402E0,5.791012216E-1,-6.428434736E0,7.439442356E0
2.333148017E1,3.925239376E0,-1.501173216E-1,-6.048348176E0,7.211973033E0
2.334149917E1,-1.171931121E-1,2.005414875E0,9.672850049E-1,2.229588151E0
2.335151817E1,-2.555740194E0,-3.291327524E-1,4.958993189E0,5.588537354E0
2.336153817E1,-3.114152505E0,-2.648930193E0,2.478220732E0,4.780832039E0
2.337155717E1,-2.356928137E0,-2.974927669E0,1.207510843E0,3.982886807E0
2.338157617E1,-5.891883995E-1,1.669050286E0,3.005081760E0,3.487604939E0
2.339159517E1,2.380136467E0,2.122167399E0,-1.410023310E0,3.486661699E0
2.340161517E1,3.943075138E0,3.419960421E-1,-6.438400730E0,7.557632354E0
2.341163417E1,3.357933742E0,2.517951393E-1,-4.767971671E0,5.837180284E0
2.342165317E1,-8.090289438E-1,1.837757075E0,1.652980968E0,2.600812369E0
2.343167217E1,-2.734121786E0,-8.916448385E-1,5.206083659E0,5.947584344E0
2.344169217E1,-3.015591545E0,-2.919067463E0,1.881467936E0,4.599420487E0
2.345171117E1,-2.229712898E0,-2.386580830E0,1.124568089E0,3.454278658E0
2.346173017E1,7.369532766E-2,2.461522838E0,3.663713300E0,4.414444567E0
2.347174917E1,2.740193827E0,1.638522558E0,-3.252466929E0,4.557626521E0
2.348176917E1,4.137358233E0,3.332854450E-2,-6.665368592E0,7.845124754E0
2.349178817E1,2.613369182E0,7.743385828E-1,-3.036906985E0,4.080698807E0
2.350180717E1,-1.382800867E0,1.521281791E0,2.030673677E0,2.889649132E0
2.351182617E1,-2.995103779E0,-1.432312896E0,5.268329608E0,6.227155349E0
2.352184617E1,-2.821585315E0,-3.077874917E0,1.912390351E0,4.592591267E0
2.353186517E1,-2.003822239E0,-1.694526604E0,6.422453034E-1,2.701703723E0
2.354188417E1,6.770859379E-1,2.825715496E0,3.850672174E0,4.823980682E0
2.355190317E1,2.965960963E0,1.347794318E0,-4.683544893E0,5.705178939E0
2.356192317E1,4.333640492E0,-2.623341608E-1,-6.515268227E0,7.829302599E0
2.357194217E1,1.860670267E0,1.329802435E0,-1.946857349E0,3.003451664E0
2.358196117E1,-1.820886250E0,1.117371336E0,2.958308712E0,3.649073290E0
