"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.126976342E0,8.858667612E-1,4.129122496E-1,-2.343807220E-1
3.146939342E0,9.220240712E-1,4.529138207E-1,-1.269283295E-1
3.167167342E0,9.129824638E-1,4.603441954E-1,-2.373037338E-1
3.177183342E0,9.147784710E-1,4.706416726E-1,-4.086170197E-1
3.187220342E0,9.199334979E-1,4.559669495E-1,-4.338130951E-1
3.206931342E0,9.107989073E-1,4.282022119E-1,-2.947397232E-1
3.217172342E0,9.044985175E-1,4.037827253E-1,-2.178506851E-1
3.236929342E0,8.647181988E-1,3.565576673E-1,-1.728487015E-1
3.257049342E0,8.037574291E-1,2.901845872E-1,-2.798528671E-1
3.267332342E0,7.783007622E-1,2.456363887E-1,-3.081722260E-1
3.287194342E0,7.230601907E-1,1.631064415E-1,-2.568798065E-1
3.306885342E0,6.412937641E-1,5.504925549E-2,-1.131801605E-1
3.326902342E0,5.657331944E-1,-5.292797089E-2,-5.210590363E-2
3.336903342E0,5.120016336E-1,-1.190177202E-1,-6.713867188E-2
3.356988342E0,4.070360959E-1,-2.435815930E-1,-1.154823303E-1
3.367004342E0,3.044546247E-1,-3.821246624E-1,-1.140451431E-1
3.386849342E0,1.858075857E-1,-5.023343563E-1,3.009319305E-2
3.407007342E0,5.320006609E-2,-6.180546284E-1,5.329322815E-2
3.427141342E0,-1.083619893E-1,-7.288985252E-1,-9.126663208E-3
3.437350342E0,-1.674978137E-1,-7.899401188E-1,-5.368518829E-2
3.456829342E0,-3.179768324E-1,-9.079213738E-1,-7.122612000E-2
3.466935342E0,-3.863565326E-1,-9.418780208E-1,-5.848312378E-2
3.486808342E0,-5.349580050E-1,-1.042262554E0,-9.178161621E-3
3.506877342E0,-6.930543780E-1,-1.102982283E0,-3.436374664E-2
3.517127342E0,-7.588163614E-1,-1.129638195E0,-8.412170410E-2
3.537094342E0,-8.897993565E-1,-1.193008900E0,-2.207422256E-1
3.548065342E0,-1.038126469E0,-1.211737871E0,-2.321310043E-1
3.566997342E0,-1.154969692E0,-1.241781235E0,-2.212266922E-1
3.587220342E0,-1.246124625E0,-1.234704137E0,-2.494554520E-1
3.598122342E0,-1.277771473E0,-1.224652052E0,-3.010969162E-1
3.616874342E0,-1.327656150E0,-1.221117854E0,-3.887519836E-1
3.626898342E0,-1.349432230E0,-1.207267642E0,-4.055480957E-1
3.636976342E0,-1.362640977E0,-1.197055817E0,-3.982906342E-1
3.656769342E0,-1.397681355E0,-1.172963381E0,-3.967895508E-1
3.666943342E0,-1.410518289E0,-1.157607794E0,-3.893804550E-1
3.686919342E0,-1.407249689E0,-1.125809550E0,-4.128398895E-1
3.706946342E0,-1.394252181E0,-1.098993659E0,-3.716115952E-1
3.717075342E0,-1.379893541E0,-1.083832383E0,-4.072504044E-1
3.727133342E0,-1.357067585E0,-1.069353819E0,-4.357023239E-1
3.737217342E0,-1.337082148E0,-1.048918009E0,-4.246187210E-1
3.757314342E0,-1.247637272E0,-1.007793188E0,-3.412590027E-1
3.777151342E0,-1.162162423E0,-9.744232893E-1,-2.721300125E-1
3.797118342E0,-1.061580420E0,-9.212369919E-1,-2.796096802E-1
3.807133342E0,-1.000743151E0,-9.024384022E-1,-2.695684433E-1
3.817335342E0,-9.410939217E-1,-8.807857633E-1,-2.606906891E-1
3.836979342E0,-8.066248298E-1,-8.164183497E-1,-1.721620560E-1
3.847238342E0,-7.383956909E-1,-7.869986296E-1,-1.009483337E-1
3.866851342E0,-5.934920907E-1,-7.219827175E-1,-6.118297577E-2
3.876982342E0,-5.087651014E-1,-6.979196072E-1,-6.109619141E-2
3.887167342E0,-4.359149337E-1,-6.578077078E-1,-6.342792511E-2
3.906890342E0,-2.739641070E-1,-5.689431429E-1,-5.020713806E-2
3.917127342E0,-1.874855608E-1,-5.237075090E-1,-2.627563477E-2
3.936973342E0,6.910808384E-2,-3.695285916E-1,5.855560303E-2
3.957459342E0,2.230746299E-1,-2.743720114E-1,6.643295288E-3
3.976906342E0,3.712169230E-1,-1.671248078E-1,-5.722045898E-5
3.996910342E0,2.768334746E-1,-3.727120161E-2,1.193046570E-3
4.016827342E0,2.443767786E-1,7.261061668E-2,-2.153587341E-2
4.027080342E0,3.035273850E-1,1.243076324E-1,-4.474925995E-2
4.047440342E0,4.149989188E-1,2.160903662E-1,-9.731769562E-2
4.067354342E0,5.070381165E-1,3.118645549E-1,-1.068563461E-1
4.087202342E0,5.841025114E-1,3.800528646E-1,-1.785802841E-1
4.106892342E0,6.419984698E-1,4.456730783E-1,-2.249898911E-1
4.126917342E0,7.147914171E-1,4.992447495E-1,-2.281036377E-1
4.136949342E0,7.198962569E-1,5.061399341E-1,-2.583045959E-1
4.147318342E0,7.312737107E-1,5.064396262E-1,-2.788648605E-1
4.167105342E0,7.371640205E-1,4.926419854E-1,-3.162012100E-1
4.177197342E0,7.423623800E-1,4.834115505E-1,-3.102350235E-1
4.196825342E0,7.351297140E-1,4.478202462E-1,-2.777643204E-1
