"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.417282978E0,2.717642188E-1,-3.842450380E-1,-1.012840271E-1
4.427364978E0,3.100477457E-1,-3.974500895E-1,-9.433555603E-2
4.437395978E0,3.410691619E-1,-4.083346128E-1,-1.017818451E-1
4.457233978E0,4.230901599E-1,-4.403259754E-1,-1.174993515E-1
4.467490978E0,4.680901170E-1,-4.595919847E-1,-1.113777161E-1
4.487193978E0,5.477641821E-1,-4.840252399E-1,-1.576175690E-1
4.497281978E0,5.891856551E-1,-4.917378426E-1,-1.837415695E-1
4.507337978E0,6.250270605E-1,-5.058324337E-1,-1.744737625E-1
4.527365978E0,7.000427246E-1,-5.534793139E-1,-1.874208450E-1
4.547639978E0,7.669541836E-1,-5.890086889E-1,-1.966896057E-1
4.567541978E0,8.700586557E-1,-6.259087324E-1,-2.596588135E-1
4.587211978E0,9.321629405E-1,-6.630113125E-1,-2.446403503E-1
4.597406978E0,9.588950276E-1,-6.688717604E-1,-2.510061264E-1
4.617361978E0,9.867045283E-1,-6.893844604E-1,-2.818260193E-1
4.627488978E0,1.008740306E0,-6.947938204E-1,-2.977981567E-1
4.647642978E0,1.019873261E0,-7.102701664E-1,-2.599086761E-1
4.667502978E0,1.032921672E0,-7.015442252E-1,-2.556247711E-1
4.687350978E0,1.036508918E0,-6.779143214E-1,-2.344036102E-1
4.697455978E0,1.025373101E0,-6.634463072E-1,-2.409315109E-1
4.717321978E0,1.012020350E0,-6.083010435E-1,-2.137994766E-1
4.727321978E0,5.667310953E-1,-3.164871931E-1,-1.664695740E-1
4.747502978E0,1.746699512E-1,-4.230630398E-2,-1.219301224E-1
4.767233978E0,1.800387800E-1,1.530131102E-1,-7.835388184E-2
4.777332978E0,1.764476895E-1,2.181274891E-1,-4.492950439E-2
4.797319978E0,7.729505002E-2,1.892599463E-1,-1.013278961E-2
4.807363978E0,7.235652208E-2,2.687469721E-1,-9.693145752E-3
4.827235978E0,4.662881792E-2,4.382322431E-1,1.113605499E-2
4.847268978E0,2.079524100E-2,6.190596819E-1,4.556560516E-2
4.867229978E0,-8.700825274E-3,7.813714743E-1,7.318401337E-2
4.877275978E0,-2.966035903E-2,8.759074807E-1,4.813766479E-2
4.887410978E0,-4.427766427E-2,9.518208504E-1,6.867218018E-2
4.897435978E0,-5.665142089E-2,1.020147204E0,7.483768463E-2
4.917387978E0,-9.652845562E-2,1.142991900E0,4.748725891E-2
4.937388978E0,-1.330986768E-1,1.256873727E0,6.279659271E-2
4.947389978E0,-1.907570809E-1,1.346998215E0,3.018665314E-2
4.967198978E0,-2.468172312E-1,1.425318122E0,-2.452564240E-2
4.977314978E0,-2.622223496E-1,1.441846013E0,-2.274036407E-2
4.987602978E0,-2.841874957E-1,1.459920645E0,-1.400947571E-2
5.007515978E0,-3.557908833E-1,1.485710979E0,-4.493331909E-2
5.027233978E0,-4.092254937E-1,1.484953880E0,-8.014011383E-2
5.037572978E0,-4.497464299E-1,1.472751260E0,-1.141405106E-1
5.057263978E0,-5.244841576E-1,1.443452597E0,-1.200981140E-1
5.067477978E0,-5.634384751E-1,1.411191702E0,-9.944152832E-2
5.087292978E0,-6.326189637E-1,1.354811192E0,-1.109399796E-1
5.107180978E0,-7.153521776E-1,1.260818720E0,-1.585369110E-1
5.117447978E0,-7.468002439E-1,1.223941922E0,-1.739797592E-1
5.137379978E0,-8.520669341E-1,1.079740524E0,-1.448984146E-1
5.157472978E0,-9.144569635E-1,9.567543864E-1,-1.420202255E-1
5.177180978E0,-9.712593555E-1,8.250440955E-1,-1.782188416E-1
5.187695978E0,-9.959539175E-1,7.667270899E-1,-1.788673401E-1
5.197940978E0,-1.019280434E0,6.990282536E-1,-1.494522095E-1
5.217267978E0,-5.957163572E-1,3.224270344E-1,-1.465339661E-1
5.237314978E0,-1.810186505E-1,6.014797091E-2,-1.300754547E-1
5.249236978E0,-1.291208863E-1,1.526898146E-2,-1.289520264E-1
5.267197978E0,-8.411097527E-2,-5.104994774E-2,-1.152229309E-1
5.277427978E0,-7.329368591E-2,-7.072371244E-2,-9.816455841E-2
5.287520978E0,-4.420125484E-2,-8.421599865E-2,-1.030254364E-1
5.307289978E0,-1.220297813E-2,-1.256698072E-1,-9.205818176E-2
5.317862978E0,-2.126395702E-3,-1.678833365E-1,-8.702754974E-2
5.327892978E0,2.940618992E-2,-2.378353477E-1,-6.373119354E-2
5.337964978E0,5.222225189E-2,-2.681221962E-1,-5.454349518E-2
5.357289978E0,1.085102558E-1,-3.096788526E-1,-5.934715271E-2
5.367303978E0,1.487452388E-1,-3.303744793E-1,-5.658721924E-2
5.387245978E0,2.418115139E-1,-3.850373030E-1,-4.933738708E-2
5.407249978E0,3.263635635E-1,-4.174616337E-1,-3.452396393E-2
5.417271978E0,3.767744899E-1,-4.336853027E-1,-2.533054352E-2
5.427469978E0,4.273918271E-1,-4.416086674E-1,-1.984119415E-2
5.447330978E0,5.277907252E-1,-4.894920588E-1,-4.417324066E-2
5.457450978E0,5.861657262E-1,-5.135336518E-1,-5.721759796E-2
5.477268978E0,6.833665371E-1,-5.528414845E-1,-7.240295410E-2
