"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.848199762E0,1.989679575E0,2.348073423E-1,-5.299558640E-1
3.858281762E0,1.787490845E0,1.621361077E-1,-4.394531250E-1
3.878326762E0,1.379885316E0,-8.478790522E-3,-1.599378586E-1
3.898425762E0,1.087750196E0,-7.030043006E-2,-1.094207764E-1
3.918183762E0,8.992913961E-1,-6.805437803E-2,1.379776001E-1
3.928654762E0,8.736469746E-1,-1.854616404E-2,1.568374634E-1
3.948275762E0,7.864550352E-1,7.267051935E-2,1.625938416E-1
3.958309762E0,7.014737725E-1,1.014129817E-1,2.433404922E-1
3.968434762E0,6.036555171E-1,1.101790294E-1,2.860956192E-1
3.988480762E0,2.461404204E-1,6.683141738E-2,3.092823029E-1
4.008234762E0,-6.147668958E-1,-1.331465840E-1,2.280359268E-1
4.028340762E0,-1.114661694E0,-2.482606024E-1,1.340599060E-1
4.038504762E0,-1.330499649E0,-2.979409099E-1,1.572828293E-1
4.058296762E0,-1.570512891E0,-2.963530123E-1,-1.302022934E-1
4.068429762E0,-1.631350040E0,-2.739242315E-1,-2.554121017E-1
4.088377762E0,-1.676344633E0,-1.993087679E-1,-3.038606644E-1
4.108314762E0,-1.701891780E0,-1.249353439E-1,-4.747171402E-1
4.128324762E0,-1.810789585E0,-1.040389389E-1,-6.332225800E-1
4.138448762E0,-1.912068248E0,-1.603507996E-1,-6.280364990E-1
4.158416762E0,-2.092815876E0,-1.805227399E-1,-1.015156746E0
4.168489762E0,-2.259484053E0,-3.020547032E-1,-6.833448410E-1
4.188277762E0,-2.333303928E0,-2.776192427E-1,-1.154754639E0
4.198404762E0,-2.380658388E0,-3.509432375E-1,-8.196611404E-1
4.208771762E0,-2.295015812E0,-2.593410015E-1,-9.539804459E-1
4.228235762E0,-2.112323046E0,-2.221805453E-1,-7.068376541E-1
4.238296762E0,-1.939738035E0,-1.101176515E-1,-7.658729553E-1
4.258347762E0,-1.714837313E0,-5.500087515E-2,-3.500232697E-1
4.268379762E0,-1.551824212E0,2.199764922E-2,-5.429620743E-1
4.288376762E0,-1.403990865E0,9.152516723E-4,-8.686828613E-2
4.308165762E0,-1.279452324E0,-2.236467600E-2,1.698112488E-2
4.318167762E0,-1.209081769E0,-3.543980420E-2,2.757453918E-2
4.328382762E0,-1.123349786E0,-2.835085988E-2,5.857467651E-3
4.348290762E0,-8.690569401E-1,-4.888433218E-2,2.967262268E-1
4.358761762E0,-6.693701744E-1,7.313191891E-3,1.865720749E-1
4.378222762E0,-2.425570339E-1,7.570138574E-2,4.584474564E-1
4.388509762E0,3.077118397E-1,1.775626689E-1,3.710117340E-1
4.408234762E0,7.341856956E-1,2.736045420E-1,2.789001465E-1
4.418252762E0,9.052482843E-1,2.863318920E-1,3.196640015E-1
4.438590762E0,1.146591663E0,3.052277267E-1,5.721092224E-2
4.458221762E0,1.311990023E0,2.540376782E-1,7.372665405E-2
4.478663762E0,1.436794043E0,2.044510841E-1,-9.879302979E-2
4.498213762E0,1.557877541E0,1.984805912E-1,-2.930574417E-1
4.518421762E0,1.768042803E0,2.299584001E-1,-3.786067963E-1
4.538348762E0,1.984971046E0,2.838482261E-1,-5.580968857E-1
