"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.253759256E0,4.271319509E-1,1.474308968E0,-7.847776413E-1
3.273742694E0,4.922997653E-1,1.514780521E0,-4.536857605E-1
3.293713304E0,-9.444838762E-2,9.129081964E-1,-7.229862213E-1
3.303767739E0,-2.961341143E-1,6.213952303E-1,4.960994720E-1
3.323718315E0,3.154768050E-1,6.162112951E-1,-1.981639862E-1
3.333874244E0,4.210779965E-1,5.823071599E-1,3.974218369E-1
3.353753691E0,1.716710329E-1,1.391397119E-1,1.102113724E-1
3.363829432E0,2.182883024E-2,-9.827569127E-2,-4.035282135E-2
3.373855303E0,-1.331923008E-1,-3.141698837E-1,2.088499069E-1
3.393851706E0,-1.663500071E-1,-6.441608667E-1,-4.475736618E-1
3.413764057E0,-7.469111681E-2,-8.466176987E-1,1.414022446E-1
3.433698394E0,2.434709370E-1,-8.958611488E-1,-1.313838959E-1
3.444425284E0,2.209742665E-1,-1.013994455E0,-1.347351074E-2
3.463917951E0,-2.183870673E-1,-1.403366446E0,-2.311592102E-1
3.483767118E0,-4.251240492E-1,-1.618284941E0,-4.175491333E-1
3.493938646E0,-2.439188957E-2,-1.448556781E0,-5.376920700E-1
3.513746042E0,9.712252021E-2,-1.389898300E0,-2.328605652E-1
3.533834391E0,-1.170174479E-1,-1.428886890E0,-3.600330353E-1
3.543853782E0,-2.028755844E-1,-1.422282696E0,-3.088626862E-1
3.563765326E0,-2.912483215E-1,-1.320248604E0,-2.217531204E-1
3.573768750E0,-2.454776764E-1,-1.169559002E0,-2.082643509E-1
3.593705068E0,-3.804266453E-2,-8.359886408E-1,8.909893036E-2
3.613798147E0,1.548911333E-1,-4.726436138E-1,1.087770462E-1
3.633834167E0,-1.203277111E-1,-3.362710476E-1,1.645860672E-1
3.643895170E0,-2.643890381E-1,-2.715913653E-1,3.504753113E-3
3.653913672E0,-2.804508805E-1,-1.314001083E-1,4.364490509E-2
3.665503423E0,3.139042854E-2,3.311245441E-1,1.441850662E-1
3.684159486E0,2.041077614E-1,7.162919044E-1,9.534168243E-2
3.703829752E0,8.710420132E-2,8.884769678E-1,-2.829647064E-2
3.723805068E0,-5.769193172E-3,1.034268498E0,-8.026123047E-2
3.743843397E0,9.346067905E-3,1.172923803E0,-3.968667984E-1
3.763716479E0,1.851588488E-1,1.394840121E0,-5.178251266E-1
3.773719826E0,3.507666588E-1,1.514540195E0,-2.260522842E-1
3.783733000E0,3.997333348E-1,1.550691009E0,-3.545579910E-1
3.793869087E0,3.808463812E-1,1.545518875E0,-4.904479980E-1
3.813745652E0,5.590349436E-2,1.352770090E0,-4.212350845E-1
3.823789413E0,1.846975088E-2,1.319945693E0,-4.387845993E-1
3.843736733E0,2.207577825E-1,1.304816961E0,-2.891807556E-1
3.853742453E0,3.130426407E-1,1.285709500E0,-2.829656601E-1
3.873699993E0,2.627126575E-1,9.617416263E-1,-2.569007874E-2
3.883709583E0,1.836708784E-1,8.299939632E-1,-2.021169662E-1
3.903716026E0,5.021077394E-2,5.267230272E-1,1.152944565E-1
3.923753387E0,4.584044218E-2,2.473728657E-1,1.333274841E-1
3.943704227E0,2.476696372E-1,5.342692137E-2,4.804420471E-2
3.963802437E0,2.127559185E-1,-2.459257245E-1,5.826377869E-2
3.973879305E0,7.050728798E-2,-4.646267593E-1,1.074409485E-2
3.993827706E0,-1.268075705E-1,-8.261398673E-1,-1.188364029E-1
4.013765307E0,-1.366585493E-2,-1.009290338E0,-1.215219498E-1
4.023775740E0,5.031889677E-2,-1.067845821E0,4.289627075E-2
4.043742815E0,5.716627836E-2,-1.220246553E0,-1.332340240E-1
4.053759494E0,-9.557366371E-3,-1.326058984E0,-2.140254974E-1
4.063765334E0,-1.003966928E-1,-1.473474503E0,-1.187772751E-1
4.073775754E0,-1.619135141E-1,-1.544225216E0,-3.204336166E-1
4.093737069E0,-1.736780405E-1,-1.515467644E0,-3.994951248E-1
4.103853621E0,-9.754800797E-2,-1.401301146E0,-2.258634567E-1
4.114054397E0,-1.734489202E-2,-1.265305519E0,-3.327074051E-1
4.133832979E0,9.023666382E-3,-1.079309106E0,-3.404941559E-1
4.153776625E0,-1.803312302E-1,-9.390575290E-1,-2.016315460E-1
4.173719786E0,-1.889212132E-1,-7.531871796E-1,1.412773132E-2
4.183727480E0,-1.067609191E-1,-5.995540023E-1,-3.945541382E-2
4.193807827E0,-2.067714930E-2,-4.256489277E-1,7.942485809E-2
4.213849587E0,1.958674192E-2,-1.397190094E-1,9.852600098E-2
4.233881777E0,-1.238703728E-2,1.234605312E-1,8.805274963E-2
4.253813574E0,-8.409428596E-2,5.304617882E-1,1.186141968E-1
4.273762024E0,2.745276690E-2,8.230608106E-1,3.593349457E-2
4.293730636E0,1.963151097E-1,1.146947861E0,1.460552216E-2
4.313688789E0,1.255726218E-1,1.328234792E0,9.268474579E-2
4.323712481E0,7.683050632E-2,1.383186698E0,-2.841844559E-1
4.333794827E0,8.390587568E-2,1.453045011E0,-2.565393448E-1
4.344015000E0,8.638423681E-2,1.521137595E0,-7.921600342E-2
4.354045587E0,1.721137166E-1,1.581970215E0,-4.286031723E-1
4.364133880E0,2.480881214E-1,1.651522636E0,-3.291740417E-1
4.374141527E0,2.728188634E-1,1.686781287E0,-3.135843277E-1
4.384185850E0,3.058736920E-1,1.727689028E0,-4.717493057E-1
4.403893093E0,2.648671865E-1,1.568294525E0,-3.402538300E-1
4.423973153E0,1.956908703E-1,1.410373330E0,-1.444454193E-1
4.443811418E0,2.064457536E-1,1.199291229E0,-2.073230743E-1
4.453957796E0,2.740019560E-1,1.158987761E0,-3.305063248E-1
4.464208485E0,3.055153489E-1,1.075426817E0,-6.238174438E-2
4.484004001E0,2.418605685E-1,8.391474485E-1,-1.023006439E-2
4.494185087E0,1.600694656E-1,6.520560980E-1,4.315853119E-2
4.514020402E0,1.014834046E-1,3.509677052E-1,8.222770691E-2
4.534005731E0,1.680313945E-1,1.010692716E-1,-3.211784363E-2
4.544030952E0,1.720258594E-1,-2.999565005E-2,1.046028137E-1
4.563939618E0,1.464732289E-1,-3.190675378E-1,1.283454895E-2
4.583810535E0,6.663787365E-2,-6.060699224E-1,-1.066379547E-1
4.593895854E0,6.764352322E-3,-7.424634695E-1,1.233167648E-1
4.603991514E0,-3.571456671E-2,-8.835159540E-1,-2.452239990E-1
4.614019844E0,-6.970584393E-3,-9.692791700E-1,-1.013851166E-1
4.633973341E0,7.321816683E-2,-1.132053494E0,-3.042612076E-1
4.653907715E0,-1.411199570E-2,-1.226320386E0,-2.972049713E-1
4.673927309E0,-9.571361542E-2,-1.209049106E0,-1.824102402E-1
4.693937457E0,-8.415246010E-2,-1.163308144E0,-3.760623932E-2
4.713961744E0,-3.939247131E-2,-1.067482471E0,-1.604261398E-1
4.733815066E0,-4.924696684E-2,-9.495934248E-1,-1.931638718E-1
4.753981647E0,-1.024978161E-1,-7.561727762E-1,-1.163625717E-1
4.773889292E0,-1.366788745E-1,-5.586886406E-1,-1.075553894E-2
4.793794703E0,-8.391356468E-2,-2.817046344E-1,-1.602172852E-3
4.803815938E0,-2.059441805E-2,-1.125357002E-1,1.868553162E-1
4.823728865E0,-3.154629469E-2,2.827174664E-1,1.583385468E-2
4.833949519E0,-4.578661919E-2,4.177306890E-1,1.088933945E-1
4.853796010E0,-1.946288347E-2,6.994150877E-1,-7.352447510E-2
4.873884383E0,5.089700222E-2,9.796453118E-1,-8.786296844E-2
4.894411726E0,1.059903502E-1,1.217696190E0,-1.898450851E-1
4.913949062E0,1.588379741E-1,1.390399218E0,-2.281017303E-1
4.933896146E0,1.299851537E-1,1.424746633E0,-2.281608582E-1
4.953916917E0,1.943273544E-1,1.451632142E0,-3.634643555E-1
4.973763609E0,2.409359217E-1,1.412458420E0,-2.377052307E-1
4.993694782E0,2.502304316E-1,1.274521112E0,-3.835697174E-1
5.003714978E0,2.257459760E-1,1.187520981E0,-3.042573929E-1
5.013727076E0,1.741411686E-1,1.022501230E0,-3.016405106E-1
5.023735625E0,1.758113503E-1,9.202252030E-1,-3.195714951E-1
5.034131399E0,1.915170550E-1,8.271894455E-1,-1.014356613E-1
5.053819730E0,2.321101427E-1,6.174432635E-1,-1.388406754E-1
5.073700313E0,2.042608857E-1,3.932235241E-1,2.177333832E-2
5.083756243E0,1.746379137E-1,2.470016479E-1,-5.380535126E-2
5.103724191E0,1.053871512E-1,-5.914944410E-2,4.617691040E-2
5.123719678E0,1.071429849E-1,-3.196497262E-1,2.506923676E-2
5.133720426E0,1.067915559E-1,-4.603928030E-1,5.086612701E-2
5.153738487E0,1.015443802E-1,-7.234418988E-1,1.258182526E-2
5.173802752E0,4.049456120E-2,-9.821784496E-1,-8.226966858E-2
5.193753068E0,-3.260183334E-2,-1.234776378E0,-1.243810654E-1
5.203789121E0,-3.973942995E-2,-1.401417851E0,-1.585998535E-1
5.223767660E0,-3.050291538E-2,-1.519255400E0,-1.455774307E-1
