"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.749126265E0,3.983519077E-1,-1.685374975E-2,6.009674072E-2
3.769044265E0,1.582894325E-1,2.213701010E-1,2.270555496E-1
3.779117265E0,4.288911819E-2,3.102700114E-1,1.794061661E-1
3.799017265E0,-1.646472216E-1,4.890899658E-1,1.437950134E-1
3.809023265E0,-2.375535965E-1,5.936130881E-1,3.099632263E-2
3.819125265E0,-2.898181677E-1,6.836377382E-1,-2.510070801E-2
3.839007265E0,-4.597962499E-1,8.490040302E-1,1.198196411E-2
3.849310265E0,-5.385714173E-1,9.235980511E-1,2.746772766E-2
3.869019265E0,-6.808023453E-1,9.924273491E-1,-1.601219177E-3
3.889401265E0,-7.380808592E-1,9.768379927E-1,-3.160858154E-2
3.909670265E0,-7.363578081E-1,9.719052315E-1,-1.753387451E-1
3.929098265E0,-7.390802503E-1,9.258360267E-1,6.689834595E-2
3.940189265E0,-7.137229443E-1,8.695443273E-1,-2.364730835E-2
3.960103265E0,-6.793332696E-1,7.146908641E-1,9.457588196E-3
3.979035265E0,-5.591545105E-1,5.384823680E-1,1.098728180E-2
3.999022265E0,-4.092391729E-1,3.990448117E-1,1.136484146E-1
4.009109265E0,-3.248400688E-1,3.039792180E-1,2.157163620E-1
4.019353265E0,-2.520962954E-1,2.047336102E-1,1.465787888E-1
4.039030265E0,-9.417593479E-2,-5.132865906E-2,2.033100128E-1
4.049157265E0,5.108118057E-4,-1.823744178E-1,8.864307404E-2
4.069046265E0,1.982516050E-1,-4.177503288E-1,3.078079224E-2
4.089107265E0,4.151556492E-1,-6.048072577E-1,3.458309174E-2
4.109194265E0,6.258783340E-1,-8.621150851E-1,-6.847190857E-2
4.128942265E0,7.691074610E-1,-1.046547651E0,-3.076839447E-1
4.139009265E0,8.300839663E-1,-1.106266022E0,-9.572696686E-2
4.149035265E0,8.757064342E-1,-1.160443544E0,-4.819478989E-1
4.159041265E0,9.663497210E-1,-1.200971365E0,-1.600675583E-1
4.169042265E0,1.041236520E0,-1.216466904E0,-3.798389435E-1
