"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.540562250E0,-6.331819296E-2,-9.595460892E-1,-2.474613190E-1
3.560571250E0,-8.331412077E-2,-7.368425727E-1,-1.291551590E-1
3.570602250E0,-1.098668277E-1,-6.347588897E-1,-7.113170624E-2
3.590645250E0,-1.463896930E-1,-3.719834387E-1,9.946441650E-2
3.610873250E0,-1.619815230E-1,-8.917741477E-2,1.892480850E-1
3.630487250E0,-1.545251012E-1,2.136712074E-1,3.378667831E-1
3.650595250E0,-7.758870721E-2,4.015743434E-1,4.115858078E-1
3.670498250E0,-1.583772898E-2,4.168974757E-1,4.124441147E-1
3.690430250E0,-1.505821943E-3,4.026981592E-1,3.884782791E-1
3.710348250E0,-9.016901255E-3,3.882808089E-1,4.224853516E-1
3.730457250E0,-3.374546766E-2,6.268548965E-1,3.824329376E-1
3.750379250E0,-3.654175997E-2,8.222730160E-1,3.454818726E-1
3.770401250E0,-1.099988818E-2,9.919512272E-1,3.556118011E-1
3.780495250E0,1.733183861E-3,1.061334014E0,3.661937714E-1
3.800819250E0,4.283815622E-2,1.167146444E0,3.093500137E-1
3.820432250E0,1.107773781E-1,1.217110872E0,3.029870987E-1
3.840360250E0,1.129987538E-1,1.198935866E0,2.928991318E-1
3.850361250E0,1.110550463E-1,1.161718130E0,3.185720444E-1
3.860867250E0,1.007606685E-1,1.116268754E0,3.381128311E-1
3.880456250E0,9.631308913E-2,9.967008829E-1,3.126373291E-1
3.890593250E0,9.274843335E-2,9.039337635E-1,3.350334167E-1
3.900684250E0,1.050952971E-1,8.389798403E-1,3.580589294E-1
3.920326250E0,1.405204535E-1,6.454781294E-1,3.985071182E-1
3.930383250E0,1.533035934E-1,5.601457357E-1,3.734245300E-1
3.940465250E0,1.798914075E-1,4.519077539E-1,3.668308258E-1
3.960546250E0,2.293274105E-1,2.035464942E-1,3.917121887E-1
3.980393250E0,2.393380105E-1,-7.456223667E-2,4.235830307E-1
3.990465250E0,2.397143245E-1,-2.254436165E-1,4.034729004E-1
4.000733250E0,2.264606953E-1,-3.807891309E-1,3.555879593E-1
4.020426250E0,1.942958832E-1,-6.990141869E-1,3.142738342E-1
4.030488250E0,1.903167069E-1,-8.425679207E-1,3.184461594E-1
4.050387250E0,8.434385061E-2,-5.066281557E-1,1.437234879E-1
4.060452250E0,8.086425066E-2,-6.505355835E-1,6.421279907E-2
4.080641250E0,9.609854221E-2,-9.170824289E-1,-2.460861206E-2
4.100359250E0,2.239632607E-2,-3.549721837E-1,-1.396617889E-1
4.110417250E0,-1.943111420E-4,-2.729274929E-1,-2.452735901E-1
4.130459250E0,-3.048968315E-2,-5.088670254E-1,-4.489946365E-1
4.150956250E0,-6.508451700E-2,-7.192142010E-1,-5.203895569E-1
4.170451250E0,-1.201590896E-1,-8.806617260E-1,-6.354904175E-1
4.190360250E0,-1.649073958E-1,-1.012186289E0,-7.961406708E-1
4.200480250E0,-1.736631989E-1,-1.044635534E0,-8.474731445E-1
4.210602250E0,-1.598193645E-1,-1.070053816E0,-8.578910828E-1
4.221083250E0,-1.630070210E-1,-1.091166973E0,-8.727426529E-1
4.240426250E0,-1.748302579E-1,-1.114734292E0,-9.059648514E-1
4.250526250E0,-1.601584554E-1,-1.096710563E0,-9.255685806E-1
4.270386250E0,-1.809449196E-1,-1.072991610E0,-8.215198517E-1
4.280736250E0,-1.963044405E-1,-1.045286775E0,-7.476959229E-1
4.290737250E0,-2.069813013E-1,-1.011948347E0,-7.407636642E-1
4.310493250E0,-2.348738313E-1,-9.187853932E-1,-7.171354294E-1
4.320628250E0,-2.580215633E-1,-8.686197996E-1,-5.839071274E-1
4.342084250E0,-2.618313134E-1,-7.052980661E-1,-4.307880402E-1
4.360441250E0,-2.586458325E-1,-4.866194725E-1,-3.392000198E-1
4.380369250E0,-2.225497365E-1,-2.259324938E-1,-1.895828247E-1
4.390541250E0,-2.128486037E-1,-1.040733755E-1,2.096176147E-2
4.410361250E0,-2.130207419E-1,1.600727886E-1,9.273338318E-2
4.420790250E0,-2.035458982E-1,2.959907651E-1,1.038751602E-1
4.440451250E0,-2.276685238E-1,5.648635626E-1,3.212070465E-1
4.460414250E0,-2.297259867E-1,8.593928814E-1,4.097728729E-1
4.470503250E0,-1.672542691E-1,7.154231071E-1,3.882818222E-1
4.490332250E0,-8.543154597E-2,5.761536360E-1,4.263429642E-1
4.510359250E0,-1.589763165E-2,5.152616501E-1,4.292287827E-1
4.520389250E0,8.062303066E-3,4.940002263E-1,4.604406357E-1
4.540321250E0,3.035637736E-2,6.081560254E-1,3.854017258E-1
4.550516250E0,4.439303279E-2,7.241966724E-1,3.472785950E-1
4.570412250E0,5.892530084E-2,9.235676527E-1,4.141874313E-1
4.590712250E0,6.127646565E-2,1.088021874E0,2.914133072E-1
4.601060250E0,5.819457769E-2,1.142896295E0,3.292284012E-1
4.620503250E0,6.390210986E-2,1.229232907E0,3.119316101E-1
4.640404250E0,9.194204211E-2,1.284590840E0,3.354759216E-1
4.660853250E0,1.269999146E-1,1.302640676E0,2.946348190E-1
4.680389250E0,1.639752686E-1,1.255236149E0,3.130884171E-1
4.690485250E0,1.863099039E-1,1.212215662E0,3.915100098E-1
4.711351250E0,2.089888752E-1,1.093724132E0,3.170709610E-1
4.730359250E0,1.860279143E-1,9.169574976E-1,3.726882935E-1
4.740540250E0,2.005089521E-1,7.985293865E-1,3.983774185E-1
4.750688250E0,1.960321963E-1,6.761053801E-1,3.713951111E-1
4.770469250E0,1.892206967E-1,4.322839677E-1,4.502029419E-1
4.790311250E0,2.295532525E-1,1.694271266E-1,3.514947891E-1
4.811128250E0,2.395539582E-1,-1.071341038E-1,3.954057693E-1
4.830326250E0,2.656819522E-1,-3.986496925E-1,3.540019989E-1
4.850419250E0,2.471147180E-1,-6.847990155E-1,2.652454376E-1
4.860689250E0,2.388561070E-1,-8.277215362E-1,2.529678345E-1
4.880506250E0,1.274591684E-1,-6.978052258E-1,1.580829620E-1
