"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.468189137E0,1.765778065E0,-4.792848229E-1,-1.692118645E0
2.488229503E0,1.143884659E0,-8.964536786E-1,7.707004547E-1
2.508131594E0,7.997731566E-1,-1.426391482E0,-1.542823792E0
2.518205609E0,3.219000697E-1,-1.654811025E0,-1.316712379E0
2.537975121E0,-2.006006837E-1,-2.038273096E0,1.948642731E-1
2.557916249E0,1.671283841E-1,-2.040190935E0,-1.213496208E0
2.577960281E0,3.725240827E-1,-1.786547422E0,-1.193122864E-1
2.597865289E0,1.245447397E0,-1.414567828E0,-1.374634743E0
2.607967957E0,1.414686203E0,-1.242203712E0,-1.453472137E0
2.627863458E0,1.467398405E0,-1.141054392E0,-4.309463501E-2
2.647837333E0,1.250400543E0,-1.191918850E0,-1.379590034E0
2.657883979E0,4.571731687E-1,-1.502909899E0,-2.921009064E-2
2.667941302E0,1.746167541E-1,-1.594575524E0,-5.232238770E-2
2.687851544E0,-1.911181808E-1,-1.657466173E0,-6.856060028E-1
2.697864084E0,-3.398266435E-1,-1.596318364E0,-6.787967682E-2
2.717901989E0,-1.246899962E-1,-1.231083035E0,-2.582788467E-1
2.727940807E0,1.384247541E-1,-9.880280495E-1,-4.648246765E-1
2.747873670E0,4.492295384E-1,-4.785565734E-1,3.644161224E-1
2.767845886E0,7.242193818E-1,-5.684235692E-2,-2.338724136E-1
2.777846255E0,6.520867348E-1,5.512392521E-2,-2.776041031E-1
2.797839532E0,1.673792303E-1,1.087929830E-1,5.707015991E-1
2.807932078E0,-1.077124774E-1,1.128835902E-1,1.414670944E-1
2.827892988E0,-7.519577742E-1,4.865273833E-2,2.714815140E-1
2.847901965E0,-1.204941750E0,1.412088573E-1,6.511402130E-2
2.857947795E0,-1.147988200E0,3.301988542E-1,9.416294098E-2
2.877855667E0,-8.658504486E-1,7.668551803E-1,4.615945816E-1
2.897878135E0,-4.418774843E-1,1.199057579E0,1.518020630E-1
2.917847002E0,-3.203905225E-1,1.486400604E0,4.340744019E-1
2.927899313E0,-3.454456627E-1,1.530763149E0,2.643241882E-1
2.947873797E0,-6.637414694E-1,1.495429397E0,2.029304504E-1
2.967888668E0,-1.117626071E0,1.352752090E0,2.526636124E-1
2.977897646E0,-1.287048459E0,1.254941702E0,8.532238007E-2
2.988093135E0,-1.423915625E0,1.197932005E0,9.996700287E-2
3.007949752E0,-1.458120584E0,1.194072843E0,2.654113770E-1
3.027888406E0,-1.076069832E0,1.312824130E0,9.400558472E-2
3.047888570E0,-3.854742348E-1,1.568802118E0,3.436174393E-1
3.057961597E0,-2.056915462E-1,1.585863709E0,2.499084473E-1
3.077902368E0,-1.308545023E-1,1.466317534E0,4.060068130E-1
3.097873810E0,-2.772593796E-1,1.149699450E0,3.068399429E-1
3.117811671E0,-5.375443101E-1,7.476751804E-1,3.940696716E-1
3.137914136E0,-6.470499039E-1,3.910831213E-1,3.393621445E-1
3.147968380E0,-5.864250064E-1,2.632699013E-1,2.685422897E-1
3.167856063E0,-2.935475707E-1,1.409343779E-1,3.781299591E-1
3.177881344E0,-4.389744997E-2,1.100738049E-1,3.247709274E-1
3.197822054E0,4.597790837E-1,7.265331596E-2,1.700468063E-1
3.217853732E0,7.674753666E-1,-6.616367400E-2,1.658487320E-1
3.227973678E0,8.513333797E-1,-2.036098838E-1,-6.149005890E-2
3.247862888E0,6.449229121E-1,-5.991183519E-1,-5.310058594E-3
3.257871756E0,5.275198221E-1,-7.887381315E-1,-9.216213226E-2
