"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.092384184E0,6.329638362E-1,-1.330569386E-2,-4.042320251E-1
5.112275184E0,4.995308518E-1,-7.956624031E-4,-3.209323883E-1
5.132394184E0,3.219943643E-1,2.396026254E-2,-2.340860367E-1
5.152799184E0,1.199872494E-1,3.468006849E-2,-1.535778046E-1
5.172362184E0,-1.288038492E-1,4.968801141E-2,-3.694057465E-2
5.182480184E0,-2.411493361E-1,5.899244547E-2,3.608703613E-3
5.202330184E0,-4.846988320E-1,6.857118011E-2,5.430603027E-2
5.212633184E0,-6.058796048E-1,8.242717385E-2,7.781696320E-2
5.232336184E0,-4.985794425E-1,5.286249518E-2,9.781932831E-2
5.242470184E0,-3.645728528E-1,3.143054247E-2,1.241264343E-1
5.262246184E0,-2.566990852E-1,2.469432354E-2,1.750736237E-1
5.272383184E0,-3.936797380E-1,2.383112907E-2,1.696233749E-1
5.292276184E0,-5.073902607E-1,1.249945164E-2,1.570196152E-1
5.302288184E0,-5.558896065E-1,2.020245790E-2,1.223106384E-1
5.312312184E0,-5.953559875E-1,2.405560017E-2,1.132411957E-1
5.322370184E0,-6.372027993E-1,2.616345882E-2,1.117038727E-1
5.332458184E0,-6.794970036E-1,8.797585964E-3,1.235504150E-1
5.352273184E0,-6.976892352E-1,3.088712692E-4,1.463212967E-1
5.372719184E0,-6.291012764E-1,-7.715106010E-3,1.358213425E-1
5.392224184E0,-5.289885998E-1,-2.045637369E-2,1.250495911E-1
5.402310184E0,-4.648725986E-1,-6.963014603E-3,1.274833679E-1
5.412422184E0,-3.874917328E-1,-1.901453733E-2,1.499261856E-1
5.422815184E0,-3.130769432E-1,-1.936256886E-2,1.779956818E-1
5.442304184E0,-1.230339408E-1,-4.002654552E-2,1.754093170E-1
5.452493184E0,-1.146376133E-3,-4.381620884E-2,1.587486267E-1
5.472438184E0,2.546565533E-1,-5.431994796E-2,1.209669113E-1
5.492626184E0,5.040823817E-1,-6.542566419E-2,9.094810486E-2
5.502727184E0,6.254363656E-1,-6.338289380E-2,7.641887665E-2
5.522241184E0,4.646307826E-1,-4.723158479E-2,-3.052520752E-2
5.532382184E0,3.398829103E-1,-3.160339594E-2,-1.158714294E-1
